file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
BLE18PK100SN1_series.s2p,S21,0.0007294006607641,0.0007328189162702,-0.4686389374195924,passive,0.001,3.0,BLE
BLE18PK160SN1_series.s2p,S21,0.0012206962401348,0.00122670884026,-0.4925549803037085,passive,0.001,3.0,BLE
BLE18PS080BH1_series.s2p,S21,0.0004503844433402,0.000451668901609,-0.285191526433616,passive,0.001,3.0,BLE
BLE18PS080SH1_series.s2p,S21,0.0004503844433402,0.000451668901609,-0.285191526433616,passive,0.001,3.0,BLE
BLE18PS080SN1_series.s2p,S21,0.0004503844433402,0.000451668901609,-0.285191526433616,passive,0.001,3.0,BLE
BLE18PS080SZ1_series.s2p,S21,0.0004503844433402,0.000451668901609,-0.285191526433616,passive,0.001,3.0,BLE
BLE32PN260SH1_series.s2p,S21,0.0005045291589505,0.0005039539755775,0.1140039902163225,passive,0.001,3.0,BLE
NFZ32BW451HZ10_series.s2p,S21,0.0038323482780547,0.0038478691978688,-0.4049976329913066,passive,0.001,3.0,NFZ
NFZ32BW520HN11_series.s2p,S21,0.0044860591535879,0.0044730637039639,0.2896852042986548,passive,0.001,3.0,NFZ
NFZ32BW520HZ11_series.s2p,S21,0.0044860591535879,0.0044730637039639,0.2896852042986548,passive,0.001,3.0,NFZ
NFZ32BW621HN10_series.s2p,S21,0.0037291642496818,0.0037451369410004,-0.4283182570970463,passive,0.001,3.0,NFZ
NFZ32BW621HZ10_series.s2p,S21,0.0037291642496818,0.0037451369410004,-0.4283182570970463,passive,0.001,3.0,NFZ
NFZ32BW650HN11_series.s2p,S21,0.0050001221885043,0.0050045313780659,-0.0881816362762678,passive,0.001,3.0,NFZ
NFZ32BW650HZ11_series.s2p,S21,0.0050001221885043,0.0050045313780659,-0.0881816362762678,passive,0.001,3.0,NFZ
NFZ32BW6R8HN11_series.s2p,S21,0.0068183316492239,0.0068102656818825,0.1182982547115421,passive,0.001,3.0,NFZ
NFZ32BW6R8HZ11_series.s2p,S21,0.0068183316492239,0.0068102656818825,0.1182982547115421,passive,0.001,3.0,NFZ
NFZ32BW700HN10_series.s2p,S21,0.0053695267778977,0.0053711717357218,-0.0306350613774522,passive,0.001,3.0,NFZ
NFZ32BW700HZ10_series.s2p,S21,0.0053695267778977,0.0053711717357218,-0.0306350613774522,passive,0.001,3.0,NFZ
NFZ32BW7R4HN10_series.s2p,S21,0.005934258065891,0.0059247414341152,0.1603676764669335,passive,0.001,3.0,NFZ
NFZ32BW7R4HZ10_series.s2p,S21,0.005934258065891,0.0059247414341152,0.1603676764669335,passive,0.001,3.0,NFZ
NFZ32BW881HN10_series.s2p,S21,0.0037324382050154,0.003749673032112,-0.4617578684476087,passive,0.001,3.0,NFZ
NFZ32BW881HZ10_series.s2p,S21,0.0037324382050154,0.003749673032112,-0.4617578684476087,passive,0.001,3.0,NFZ
NFZ32BW8R4HN11_series.s2p,S21,0.00778251346932,0.0077932500606798,-0.1379578898527451,passive,0.001,3.0,NFZ
NFZ32BW8R4HZ11_series.s2p,S21,0.00778251346932,0.0077932500606798,-0.1379578898527451,passive,0.001,3.0,NFZ
NFZ32BW9R0HN10_series.s2p,S21,0.0047228636744474,0.0047128495493667,0.212035023049527,passive,0.001,3.0,NFZ
NFZ32BW9R0HZ10_series.s2p,S21,0.0047228636744474,0.0047128495493667,0.212035023049527,passive,0.001,3.0,NFZ
NFZ32BW9R8HN11_series.s2p,S21,0.0054064797861426,0.0054067203159894,-0.0044489178974585,passive,0.001,3.0,NFZ
NFZ32BW9R8HZ11_series.s2p,S21,0.0054064797861426,0.0054067203159894,-0.0044489178974585,passive,0.001,3.0,NFZ
NFZ32SW301HN10_series.s2p,S21,0.0078871113173271,0.0078734351304326,0.1733991869043987,passive,0.001,3.0,NFZ
NFZ32SW901HN10_series.s2p,S21,0.005934258065891,0.0059247414341152,0.1603676764669335,passive,0.001,3.0,NFZ
NFZ5BBW100LN10_series.s2p,S21,0.0178172889219494,0.017930272883295,-0.6341254376044586,passive,0.001,3.0,NFZ
NFZ5BBW100LZ10_series.s2p,S21,0.0178172889219494,0.017930272883295,-0.6341254376044586,passive,0.001,3.0,NFZ
NFZ5BBW140LN10_series.s2p,S21,0.0197997646819537,0.0199795522236866,-0.9080286792337068,passive,0.001,3.0,NFZ
NFZ5BBW140LZ10_series.s2p,S21,0.0197997646819537,0.0199795522236866,-0.9080286792337068,passive,0.001,3.0,NFZ
NFZ5BBW141LN10_series.s2p,S21,0.0204868902753815,0.0207296910616646,-1.1851519826552743,passive,0.001,3.0,NFZ
NFZ5BBW141LZ10_series.s2p,S21,0.0204868902753815,0.0207296910616646,-1.1851519826552743,passive,0.001,3.0,NFZ
NFZ5BBW170LN10_series.s2p,S21,0.0150793983470408,0.0152360383203645,-1.0387680577085114,passive,0.001,3.0,NFZ
NFZ5BBW170LZ10_series.s2p,S21,0.0150793983470408,0.0152360383203645,-1.0387680577085114,passive,0.001,3.0,NFZ
NFZ5BBW220LN10_series.s2p,S21,0.0131525478827782,0.0132948164973392,-1.0816810235474563,passive,0.001,3.0,NFZ
NFZ5BBW220LZ10_series.s2p,S21,0.0131525478827782,0.0132948164973392,-1.0816810235474563,passive,0.001,3.0,NFZ
NFZ5BBW2R9LN10_series.s2p,S21,0.0079828552927088,0.0079758857862297,0.0873059353273517,passive,0.001,3.0,NFZ
NFZ5BBW2R9LZ10_series.s2p,S21,0.0079828552927088,0.0079758857862297,0.0873059353273517,passive,0.001,3.0,NFZ
NFZ5BBW310LN10_series.s2p,S21,0.0114173051017287,0.0115469365443428,-1.135394398757666,passive,0.001,3.0,NFZ
NFZ5BBW310LZ10_series.s2p,S21,0.0114173051017287,0.0115469365443428,-1.135394398757666,passive,0.001,3.0,NFZ
NFZ5BBW450LN10_series.s2p,S21,0.0111188943381317,0.0112311279821509,-1.0093957241261402,passive,0.001,3.0,NFZ
NFZ5BBW450LZ10_series.s2p,S21,0.0111188943381317,0.0112311279821509,-1.0093957241261402,passive,0.001,3.0,NFZ
NFZ5BBW4R5LN10_series.s2p,S21,0.0277606950819473,0.0279031477660151,-0.5131452351871594,passive,0.001,3.0,NFZ
NFZ5BBW4R5LZ10_series.s2p,S21,0.0277606950819473,0.0279031477660151,-0.5131452351871594,passive,0.001,3.0,NFZ
NFZ5BBW520LN10_series.s2p,S21,0.0108936482457878,0.010999597047541,-0.9725741033923055,passive,0.001,3.0,NFZ
NFZ5BBW520LZ10_series.s2p,S21,0.0108936482457878,0.010999597047541,-0.9725741033923055,passive,0.001,3.0,NFZ
NFZ5BBW610LN10_series.s2p,S21,0.011938200288686,0.012051395429555,-0.9481759237717212,passive,0.001,3.0,NFZ
NFZ5BBW610LZ10_series.s2p,S21,0.011938200288686,0.012051395429555,-0.9481759237717212,passive,0.001,3.0,NFZ
NFZ5BBW6R7LN10_series.s2p,S21,0.0055203150654291,0.0055076480498373,0.2294618231324222,passive,0.001,3.0,NFZ
NFZ5BBW6R7LZ10_series.s2p,S21,0.0055203150654291,0.0055076480498373,0.2294618231324222,passive,0.001,3.0,NFZ
NFZ5BBW7R6LN10_series.s2p,S21,0.0055203150654291,0.0055076480498373,0.2294618231324222,passive,0.001,3.0,NFZ
NFZ5BBW7R6LZ10_series.s2p,S21,0.0055203150654291,0.0055076480498373,0.2294618231324222,passive,0.001,3.0,NFZ
NFZ5BBW970LN10_series.s2p,S21,0.0151935398687325,0.0153496502410993,-1.027478610748623,passive,0.001,3.0,NFZ
NFZ5BBW970LZ10_series.s2p,S21,0.0151935398687325,0.0153496502410993,-1.027478610748623,passive,0.001,3.0,NFZ
