file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
LQG15HH10NH02_series.s2p,S11,0.4407207581683064,0.3567394627228046,19.055443586215272,passive,0.05,20.0,LQG
LQG15HH10NJ02_series.s2p,S11,0.4407207581683064,0.3567394627228046,19.055443586215272,passive,0.05,20.0,LQG
LQG15HH12NG02_series.s2p,S11,0.4657854719377508,0.3639246965049002,21.868602944847456,passive,0.05,20.0,LQG
LQG15HH12NH02_series.s2p,S11,0.4657854719377508,0.3639246965049002,21.868602944847456,passive,0.05,20.0,LQG
LQG15HH12NJ02_series.s2p,S11,0.4657854719377508,0.3639246965049002,21.868602944847456,passive,0.05,20.0,LQG
LQG15HH15NG02_series.s2p,S11,0.4776298355000122,0.3669756796248863,23.16734585042962,passive,0.05,20.0,LQG
LQG15HH15NH02_series.s2p,S11,0.4776298355000122,0.3669756796248863,23.16734585042962,passive,0.05,20.0,LQG
LQG15HH15NJ02_series.s2p,S11,0.4776298355000122,0.3669756796248863,23.16734585042962,passive,0.05,20.0,LQG
LQG15HH18NG02_series.s2p,S11,0.4907485053326579,0.3708466917081042,24.432435824389792,passive,0.05,20.0,LQG
LQG15HH18NH02_series.s2p,S11,0.4907485053326579,0.3708466917081042,24.432435824389792,passive,0.05,20.0,LQG
LQG15HH18NJ02_series.s2p,S11,0.4907485053326579,0.3708466917081042,24.432435824389792,passive,0.05,20.0,LQG
LQG15HH1N0B02_series.s2p,S11,0.359553044576241,0.2988248480647827,16.889913026054572,passive,0.05,20.0,LQG
LQG15HH1N0C02_series.s2p,S11,0.359553044576241,0.2988248480647827,16.889913026054572,passive,0.05,20.0,LQG
LQG15HH1N0S02_series.s2p,S11,0.359553044576241,0.2988248480647827,16.889913026054572,passive,0.05,20.0,LQG
LQG15HH1N1B02_series.s2p,S11,0.3768266038402361,0.3153961641979756,16.30204423366702,passive,0.05,20.0,LQG
LQG15HH1N1C02_series.s2p,S11,0.3768266038402361,0.3153961641979756,16.30204423366702,passive,0.05,20.0,LQG
LQG15HH1N1S02_series.s2p,S11,0.3768266038402361,0.3153961641979756,16.30204423366702,passive,0.05,20.0,LQG
LQG15HH1N2B02_series.s2p,S11,0.3720594534213992,0.3086812512102787,17.03442867216641,passive,0.05,20.0,LQG
LQG15HH1N2C02_series.s2p,S11,0.3720594534213992,0.3086812512102787,17.03442867216641,passive,0.05,20.0,LQG
LQG15HH1N2S02_series.s2p,S11,0.3720594534213992,0.3086812512102787,17.03442867216641,passive,0.05,20.0,LQG
LQG15HH1N3B02_series.s2p,S11,0.3696855250233844,0.3052489781185262,17.430097351196615,passive,0.05,20.0,LQG
LQG15HH1N3C02_series.s2p,S11,0.3696855250233844,0.3052489781185262,17.430097351196615,passive,0.05,20.0,LQG
LQG15HH1N3S02_series.s2p,S11,0.3696855250233844,0.3052489781185262,17.430097351196615,passive,0.05,20.0,LQG
LQP03TN0N6BZ2_series.s2p,S11,0.308948712824082,0.2416877541345526,21.770914037705772,passive,0.05,20.0,LQP
LQP15MN10NG02_series.s2p,S11,0.3483085899784988,0.268492297747305,22.91539586667123,passive,0.05,20.0,LQP
LQP15MN12NG02_series.s2p,S11,0.3617482722003524,0.2740032638208514,24.255819618926576,passive,0.05,20.0,LQP
LQP15MN15NG02_series.s2p,S11,0.382149797955496,0.2854843112412187,25.295181949967855,passive,0.05,20.0,LQP
LQP15MN18NG02_series.s2p,S11,0.4005137910687749,0.2960891822612845,26.07266244910876,passive,0.05,20.0,LQP
LQP15MN1N0B02_series.s2p,S11,0.3012453356351044,0.2381048774948867,20.959812707838616,passive,0.05,20.0,LQP
LQP15MN1N0W02_series.s2p,S11,0.3012453356351044,0.2381048774948867,20.959812707838616,passive,0.05,20.0,LQP
LQP15MN1N1B02_series.s2p,S11,0.3018749455919686,0.2377696482802047,21.235713081804494,passive,0.05,20.0,LQP
LQP15MN1N1W02_series.s2p,S11,0.3018749455919686,0.2377696482802047,21.235713081804494,passive,0.05,20.0,LQP
LQP15MN1N2B02_series.s2p,S11,0.3038049818419323,0.236902973846201,22.021366335111622,passive,0.05,20.0,LQP
LQP15MN1N2W02_series.s2p,S11,0.3038049818419323,0.236902973846201,22.021366335111622,passive,0.05,20.0,LQP
LQP15MN1N3B02_series.s2p,S11,0.300989314219975,0.236264858495267,21.503904845407504,passive,0.05,20.0,LQP
LQP15MN1N3W02_series.s2p,S11,0.300989314219975,0.236264858495267,21.503904845407504,passive,0.05,20.0,LQP
LQP15MN1N4W02_series.s2p,S11,0.2990566854965273,0.2360682567537292,21.062371047889332,passive,0.05,20.0,LQP
LQP15MN1N5B02_series.s2p,S11,0.2982662242575937,0.2356175075820284,21.004294680533285,passive,0.05,20.0,LQP
LQP15MN1N5W02_series.s2p,S11,0.2982662242575937,0.2356175075820284,21.004294680533285,passive,0.05,20.0,LQP
LQP15MN1N6B02_series.s2p,S11,0.2980989950086491,0.2347361014962031,21.255654857409898,passive,0.05,20.0,LQP
LQP15MN1N6W02_series.s2p,S11,0.2980989950086491,0.2347361014962031,21.255654857409898,passive,0.05,20.0,LQP
LQP15MN1N7W02_series.s2p,S11,0.2969129853296188,0.2350662505837426,20.829919135135455,passive,0.05,20.0,LQP
LQP15MN1N8B02_series.s2p,S11,0.2968832682587919,0.2356075022387529,20.63968319246108,passive,0.05,20.0,LQP
LQP15MN1N8W02_series.s2p,S11,0.2968832682587919,0.2356075022387529,20.63968319246108,passive,0.05,20.0,LQP
LQP15MN1N9W02_series.s2p,S11,0.2981038953373021,0.2364869186664861,20.669631505853665,passive,0.05,20.0,LQP
LQP15MN22NG02_series.s2p,S11,0.4202871741517244,0.3050716932957845,27.413513412223917,passive,0.05,20.0,LQP
LQP15MN27NG02_series.s2p,S11,0.4383783056426873,0.3115723032506264,28.926158242743377,passive,0.05,20.0,LQP
LQP15MN2N0B02_series.s2p,S11,0.2984363400538135,0.2377899677769656,20.32137650056699,passive,0.05,20.0,LQP
LQP15MN2N0W02_series.s2p,S11,0.2984363400538135,0.2377899677769656,20.32137650056699,passive,0.05,20.0,LQP
LQP15MN2N1W02_series.s2p,S11,0.2994514530483517,0.2385824231823404,20.32684404980427,passive,0.05,20.0,LQP
LQP15MN2N2B02_series.s2p,S11,0.3001722551373023,0.2397384212454099,20.13305122562017,passive,0.05,20.0,LQP
LQP15MN2N2W02_series.s2p,S11,0.3001722551373023,0.2397384212454099,20.13305122562017,passive,0.05,20.0,LQP
LQP15MN2N3W02_series.s2p,S11,0.2998464571608457,0.2396491892510215,20.076031072640873,passive,0.05,20.0,LQP
LQP15MN2N4B02_series.s2p,S11,0.3012241947087884,0.2415164225296537,19.821705303871028,passive,0.05,20.0,LQP
LQP15MN2N4W02_series.s2p,S11,0.3012241947087884,0.2415164225296537,19.821705303871028,passive,0.05,20.0,LQP
LQP15MN2N5W02_series.s2p,S11,0.3166394031363628,0.2583154349125276,18.419681077631893,passive,0.05,20.0,LQP
LQP15MN2N6W02_series.s2p,S11,0.3020258018516946,0.242693730392789,19.64470290125731,passive,0.05,20.0,LQP
LQP15MN2N7B02_series.s2p,S11,0.3013553899294725,0.2421972067334293,19.63070353906335,passive,0.05,20.0,LQP
LQP15MN2N7W02_series.s2p,S11,0.3013553899294725,0.2421972067334293,19.63070353906335,passive,0.05,20.0,LQP
LQP15MN2N8W02_series.s2p,S11,0.3022912312936762,0.2432301639529276,19.537803689505843,passive,0.05,20.0,LQP
LQP15MN2N9W02_series.s2p,S11,0.3023637884902425,0.2435796793743289,19.441517586954905,passive,0.05,20.0,LQP
LQP15MN33NG02_series.s2p,S11,0.4254075354295779,0.3726529330829987,12.40095624853176,passive,0.05,20.0,LQP
LQP15MN3N0B02_series.s2p,S11,0.3020693387381125,0.2434445873080661,19.40771336639128,passive,0.05,20.0,LQP
LQP15MN3N0W02_series.s2p,S11,0.3020693387381125,0.2434445873080661,19.40771336639128,passive,0.05,20.0,LQP
LQP15MN3N1W02_series.s2p,S11,0.3017500996086329,0.243416742932987,19.33167768670291,passive,0.05,20.0,LQP
LQP15MN3N2W02_series.s2p,S11,0.3067969512898457,0.2487277980910104,18.92755223110891,passive,0.05,20.0,LQP
LQP15MN3N3B02_series.s2p,S11,0.3080729776016457,0.2503075013871452,18.75058197710356,passive,0.05,20.0,LQP
LQP15MN3N3W02_series.s2p,S11,0.3080729776016457,0.2503075013871452,18.75058197710356,passive,0.05,20.0,LQP
LQP15MN3N4W02_series.s2p,S11,0.3094127546306983,0.2517624423025837,18.632170608779056,passive,0.05,20.0,LQP
LQP15MN3N5W02_series.s2p,S11,0.3108424755581004,0.2534465851194932,18.464622743579728,passive,0.05,20.0,LQP
LQP15MN3N6B02_series.s2p,S11,0.3116123981130219,0.254363114611673,18.37195305707461,passive,0.05,20.0,LQP
LQP15MN3N6W02_series.s2p,S11,0.3116123981130219,0.254363114611673,18.37195305707461,passive,0.05,20.0,LQP
LQP15MN3N7W02_series.s2p,S11,0.3115981336674024,0.2544662724013314,18.335110224714334,passive,0.05,20.0,LQP
LQP15MN3N8W02_series.s2p,S11,0.3145437123796625,0.2576989049982371,18.07214868527153,passive,0.05,20.0,LQP
LQP15MN3N9B02_series.s2p,S11,0.3100625349979908,0.2531387727399936,18.35880051047318,passive,0.05,20.0,LQP
LQP15MN3N9W02_series.s2p,S11,0.3100625349979908,0.2531387727399936,18.35880051047318,passive,0.05,20.0,LQP
LQP15MN4N3B02_series.s2p,S11,0.3141069117485943,0.2578671049848118,17.904670244504455,passive,0.05,20.0,LQP
LQP15MN4N7B02_series.s2p,S11,0.3140464097549421,0.2581830641081724,17.78824527570979,passive,0.05,20.0,LQP
LQP15MN5N1B02_series.s2p,S11,0.3133487451649829,0.2580467216758473,17.6487138826799,passive,0.05,20.0,LQP
LQP15MN5N6B02_series.s2p,S11,0.3142478734697512,0.2590495750654528,17.565209843691026,passive,0.05,20.0,LQP
LQP15MN6N2B02_series.s2p,S11,0.3164048174317918,0.2594134665598749,18.012162815505388,passive,0.05,20.0,LQP
LQP15MN6N8B02_series.s2p,S11,0.3185995722558652,0.2588338927235381,18.758869985026127,passive,0.05,20.0,LQP
LQP15MN7N5B02_series.s2p,S11,0.3221993729637052,0.2577438086825064,20.00486955896698,passive,0.05,20.0,LQP
LQP15MN8N2B02_series.s2p,S11,0.3241580725313712,0.2557230583372804,21.111618063273063,passive,0.05,20.0,LQP
LQP15MN9N1B02_series.s2p,S11,0.3287794093949132,0.2551262290252826,22.40200519405464,passive,0.05,20.0,LQP
LQW04CA90NK00_series.s2p,S11,0.4083031356684999,0.3708749723906822,9.16675871629984,passive,0.01,20.0,LQW
LQW18AN4N2B8Z_series.s2p,S11,0.2923847163251385,0.2336260320857713,20.09635967908327,passive,0.05,20.0,LQW
