file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
LQG15HH10NH02_series.s2p,S21,0.0558504679048601,0.0560987402842803,-0.4445305271982347,passive,0.05,20.0,LQG
LQG15HH10NJ02_series.s2p,S21,0.0558504679048601,0.0560987402842803,-0.4445305271982347,passive,0.05,20.0,LQG
LQG15HH12NG02_series.s2p,S21,0.0565754580119016,0.0569403325417978,-0.6449342925679983,passive,0.05,20.0,LQG
LQG15HH12NH02_series.s2p,S21,0.0565754580119016,0.0569403325417978,-0.6449342925679983,passive,0.05,20.0,LQG
LQG15HH12NJ02_series.s2p,S21,0.0565754580119016,0.0569403325417978,-0.6449342925679983,passive,0.05,20.0,LQG
LQG15HH15NG02_series.s2p,S21,0.0535444578128015,0.0529822833031633,1.04992100509,passive,0.05,20.0,LQG
LQG15HH15NH02_series.s2p,S21,0.0535444578128015,0.0529822833031633,1.04992100509,passive,0.05,20.0,LQG
LQG15HH15NJ02_series.s2p,S21,0.0535444578128015,0.0529822833031633,1.04992100509,passive,0.05,20.0,LQG
LQG15HH18NG02_series.s2p,S21,0.0430406242492435,0.0426442887176542,0.9208405744630936,passive,0.05,20.0,LQG
LQG15HH18NH02_series.s2p,S21,0.0430406242492435,0.0426442887176542,0.9208405744630936,passive,0.05,20.0,LQG
LQG15HH18NJ02_series.s2p,S21,0.0430406242492435,0.0426442887176542,0.9208405744630936,passive,0.05,20.0,LQG
LQG15HH1N0B02_series.s2p,S21,0.051324276324639,0.0510714416127152,0.4926220689883522,passive,0.05,20.0,LQG
LQG15HH1N0C02_series.s2p,S21,0.051324276324639,0.0510714416127152,0.4926220689883522,passive,0.05,20.0,LQG
LQG15HH1N0S02_series.s2p,S21,0.051324276324639,0.0510714416127152,0.4926220689883522,passive,0.05,20.0,LQG
LQG15HH1N1B02_series.s2p,S21,0.0534024391060089,0.0536911497518263,-0.5406319461257575,passive,0.05,20.0,LQG
LQG15HH1N1C02_series.s2p,S21,0.0534024391060089,0.0536911497518263,-0.5406319461257575,passive,0.05,20.0,LQG
