file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
RCEC71H106K3A2H03B_DC0V_25degC_series.s2p,S22,0.9484764626406502,0.9308808327465924,1.8551467102377948,passive,1e-07,0.1,RCEC
RCEC71H106K3DBH03A_DC0V_25degC_series.s2p,S22,0.9484764626406502,0.9308808327465924,1.8551467102377948,passive,1e-07,0.1,RCEC
RCEC71H106K3K1H03B_DC0V_25degC_series.s2p,S22,0.9484960283516968,0.9309384153843062,1.8511003148745295,passive,1e-07,0.1,RCEC
RCEC71H106K3M1H03A_DC0V_25degC_series.s2p,S22,0.9484960283516968,0.9309384153843062,1.8511003148745295,passive,1e-07,0.1,RCEC
RCEC71H226MWK1H03B_DC0V_25degC_series.s2p,S22,0.9735393622839316,0.9560655793655528,1.794871742770124,passive,1e-07,0.1,RCEC
RCEC71H226MWM1H03A_DC0V_25degC_series.s2p,S22,0.9735393622839316,0.9560655793655528,1.794871742770124,passive,1e-07,0.1,RCEC
RCEC71H475K2A2H03B_DC0V_25degC_series.s2p,S22,0.9035388269356596,0.8859423536229631,1.9475060493387464,passive,1e-07,0.1,RCEC
RCEC71H475K2DBH03A_DC0V_25degC_series.s2p,S22,0.9035388269356596,0.8859423536229631,1.9475060493387464,passive,1e-07,0.1,RCEC
RCEC71H475K2K1H03B_DC0V_25degC_series.s2p,S22,0.9035927203062588,0.8860416143635736,1.94236911699958,passive,1e-07,0.1,RCEC
RCEC71H475K2M1H03A_DC0V_25degC_series.s2p,S22,0.9035927203062588,0.8860416143635736,1.94236911699958,passive,1e-07,0.1,RCEC
RCEC72A475K3A3H03B_DC0V_25degC_series.s2p,S22,0.9038417234379692,0.8862485483220723,1.946488490150388,passive,1e-07,0.1,RCEC
RCEC72A475K3DNH03A_DC0V_25degC_series.s2p,S22,0.9038417234379692,0.8862485483220723,1.946488490150388,passive,1e-07,0.1,RCEC
RCEC72A475K3K1H03B_DC0V_25degC_series.s2p,S22,0.9038708432853472,0.8863157145477573,1.9422165089186143,passive,1e-07,0.1,RCEC
RCEC72A475K3M1H03A_DC0V_25degC_series.s2p,S22,0.9038708432853472,0.8863157145477573,1.9422165089186143,passive,1e-07,0.1,RCEC
RCEC72A475MWK1H03B_DC0V_25degC_series.s2p,S22,0.8996072851468677,0.8820444748946563,1.9522752363376137,passive,1e-07,0.1,RCEC
RCEC72A475MWM1H03A_DC0V_25degC_series.s2p,S22,0.8996072851468677,0.8820444748946563,1.9522752363376137,passive,1e-07,0.1,RCEC
RCER71E106K3A2H03B_DC0V_25degC_series.s2p,S22,0.9489627358079236,0.9313673025419272,1.85417536453801,passive,1e-07,0.1,RCER
RCER71E106K3DBH03A_DC0V_25degC_series.s2p,S22,0.9489627358079236,0.9313673025419272,1.85417536453801,passive,1e-07,0.1,RCER
RCER71E106K3K1H03B_DC0V_25degC_series.s2p,S22,0.9489821960456488,0.931424779305833,1.85013131046889,passive,1e-07,0.1,RCER
RCER71E106K3M1H03A_DC0V_25degC_series.s2p,S22,0.9489821960456488,0.931424779305833,1.85013131046889,passive,1e-07,0.1,RCER
RCER71E226MWK1H03B_DC0V_25degC_series.s2p,S22,0.9723752011100494,0.9548233464880952,1.8050495942221825,passive,1e-07,0.1,RCER
RCER71E226MWM1H03A_DC0V_25degC_series.s2p,S22,0.9723752011100494,0.9548233464880952,1.8050495942221825,passive,1e-07,0.1,RCER
RCER71E335K2M1H03A_DC0V_25degC_series.s2p,S22,0.8786731792579945,0.8611363120875926,1.995835036777967,passive,1e-07,0.1,RCER
RCER71E475K2A2H03B_DC0V_25degC_series.s2p,S22,0.905183545842221,0.8875873416283753,1.9439377013281351,passive,1e-07,0.1,RCER
RCER71E475K2DBH03A_DC0V_25degC_series.s2p,S22,0.905183545842221,0.8875873416283753,1.9439377013281351,passive,1e-07,0.1,RCER
RCER71E475K2K1H03B_DC0V_25degC_series.s2p,S22,0.9052369423387144,0.8876861472554267,1.9388067656567851,passive,1e-07,0.1,RCER
RCER71E475K2M1H03A_DC0V_25degC_series.s2p,S22,0.9052369423387144,0.8876861472554267,1.9388067656567851,passive,1e-07,0.1,RCER
RCER71H106MWK1H03B_DC0V_25degC_series.s2p,S22,0.9458636889027636,0.9282913550849792,1.8578082681415864,passive,1e-07,0.1,RCER
RCER71H106MWM1H03A_DC0V_25degC_series.s2p,S22,0.9458636889027636,0.9282913550849792,1.8578082681415864,passive,1e-07,0.1,RCER
RCER71H335K3A2H03B_DC0V_25degC_series.s2p,S22,0.8762502344209204,0.858686224112019,2.0044514248271548,passive,1e-07,0.1,RCER
RCER71H335K3DBH03A_DC0V_25degC_series.s2p,S22,0.8762502344209204,0.858686224112019,2.0044514248271548,passive,1e-07,0.1,RCER
RCER71H335K3K1H03B_DC0V_25degC_series.s2p,S22,0.8772184087487063,0.8596956182161838,1.9975402200596288,passive,1e-07,0.1,RCER
RCER71H335K3M1H03A_DC0V_25degC_series.s2p,S22,0.8772184087487063,0.8596956182161838,1.9975402200596288,passive,1e-07,0.1,RCER
RCER71H475K3A2H03B_DC0V_25degC_series.s2p,S22,0.9059138347210144,0.8883207675828391,1.9420243365190784,passive,1e-07,0.1,RCER
RCER71H475K3DBH03A_DC0V_25degC_series.s2p,S22,0.9059138347210144,0.8883207675828391,1.9420243365190784,passive,1e-07,0.1,RCER
RCER71H475K3K1H03B_DC0V_25degC_series.s2p,S22,0.9059421737929024,0.8883871594698197,1.937763229366544,passive,1e-07,0.1,RCER
RCER71H475K3M1H03A_DC0V_25degC_series.s2p,S22,0.9059421737929024,0.8883871594698197,1.937763229366544,passive,1e-07,0.1,RCER
RDEC71E106K2K1H03B_DC0V_25degC_series.s2p,S22,0.947802881222658,0.9302500914616356,1.8519451785564869,passive,1e-07,0.1,RDEC
RDEC71E106K2M1H03A_DC0V_25degC_series.s2p,S22,0.947802881222658,0.9302500914616356,1.8519451785564869,passive,1e-07,0.1,RDEC
RDEC71E106K2P1H03B_DC0V_25degC_series.s2p,S22,0.9478121019258848,0.9302361216792026,1.8543739007941615,passive,1e-07,0.1,RDEC
RDEC71E106K2S1H03A_DC0V_25degC_series.s2p,S22,0.9478121019258848,0.9302361216792026,1.8543739007941615,passive,1e-07,0.1,RDEC
RDEC71E226K3K1H03B_DC0V_25degC_series.s2p,S22,0.9663228855089244,0.9487675375734368,1.816716565316758,passive,1e-07,0.1,RDEC
RDEC71E226K3M1H03A_DC0V_25degC_series.s2p,S22,0.9663228855089244,0.9487675375734368,1.816716565316758,passive,1e-07,0.1,RDEC
RDEC71E226K3P1H03B_DC0V_25degC_series.s2p,S22,0.9663495161261236,0.9487784737562738,1.818290595341536,passive,1e-07,0.1,RDEC
RDEC71E226K3S1H03A_DC0V_25degC_series.s2p,S22,0.9663495161261236,0.9487784737562738,1.818290595341536,passive,1e-07,0.1,RDEC
RDEC71E475K2K1H03B_DC0V_25degC_series.s2p,S22,0.905021520725667,0.8874717938814423,1.9391502237596472,passive,1e-07,0.1,RDEC
RDEC71E475K2M1H03A_DC0V_25degC_series.s2p,S22,0.905021520725667,0.8874717938814423,1.9391502237596472,passive,1e-07,0.1,RDEC
RDEC71E475K2P1H03B_DC0V_25degC_series.s2p,S22,0.9050242592890148,0.8874513093948266,1.941710370061627,passive,1e-07,0.1,RDEC
RDEC71E475K2S1H03A_DC0V_25degC_series.s2p,S22,0.9050242592890148,0.8874513093948266,1.941710370061627,passive,1e-07,0.1,RDEC
RDEC71E476MWK1H03B_DC0V_25degC_series.s2p,S22,0.9818089262693686,0.9642539962658482,1.788018985549945,passive,1e-07,0.1,RDEC
RDEC71E476MWM1H03A_DC0V_25degC_series.s2p,S22,0.9818089262693686,0.9642539962658482,1.788018985549945,passive,1e-07,0.1,RDEC
RDEC71H106K3K1H03B_DC0V_25degC_series.s2p,S22,0.947386619967192,0.9298285414817518,1.853317126860876,passive,1e-07,0.1,RDEC
RDEC71H106K3M1H03A_DC0V_25degC_series.s2p,S22,0.947386619967192,0.9298285414817518,1.853317126860876,passive,1e-07,0.1,RDEC
