composite_id,left_id,right_id,u1,u2,u12,delta,cosine,oppose_overlap
C_K_4_1_mirror__K_7_2_mirror,K_4_1_mirror,K_7_2_mirror,89,123,208,-4,0.7121285725104378,4
C_K_4_1_mirror__K_7_3,K_4_1_mirror,K_7_3,89,248,293,-44,-0.26925720547624077,44
C_K_4_1_mirror__K_7_3_mirror,K_4_1_mirror,K_7_3_mirror,89,248,293,-44,-0.26925720547624077,44
C_K_4_1_mirror__K_7_4,K_4_1_mirror,K_7_4,89,192,221,-60,-0.37711839601672287,60
C_K_4_1_mirror__K_7_4_mirror,K_4_1_mirror,K_7_4_mirror,89,192,221,-60,-0.37711839601672287,60
C_K_4_1_mirror__K_7_5,K_4_1_mirror,K_7_5,89,204,223,-70,-0.48141118770385954,70
C_K_4_1_mirror__K_7_5_mirror,K_4_1_mirror,K_7_5_mirror,89,204,223,-70,-0.48141118770385954,70
C_K_4_1_mirror__K_7_6,K_4_1_mirror,K_7_6,89,244,315,-18,0.3495856291442132,18
C_K_4_1_mirror__K_7_6_mirror,K_4_1_mirror,K_7_6_mirror,89,244,315,-18,0.3495856291442132,18
C_K_4_1_mirror__K_7_7,K_4_1_mirror,K_7_7,89,263,293,-59,-0.3710800432421749,59
C_K_4_1_mirror__K_7_7_mirror,K_4_1_mirror,K_7_7_mirror,89,263,293,-59,-0.3710800432421749,59
C_K_4_1_mirror__K_8_1,K_4_1_mirror,K_8_1,89,229,281,-37,-0.234886994251623,37
C_K_4_1_mirror__K_8_1_mirror,K_4_1_mirror,K_8_1_mirror,89,279,334,-34,0.20305760273655693,34
C_K_4_1_mirror__K_8_2,K_4_1_mirror,K_8_2,89,83,164,-8,0.5804704084133943,8
C_K_4_1_mirror__K_8_2_mirror,K_4_1_mirror,K_8_2_mirror,89,206,276,-19,0.3131061146375546,19
C_K_4_1_mirror__K_8_3,K_4_1_mirror,K_8_3,89,487,526,-50,0.1733859136614805,50
C_K_4_1_mirror__K_8_3_mirror,K_4_1_mirror,K_8_3_mirror,89,232,284,-37,-0.26194234167801766,37
C_K_4_1_mirror__K_8_4,K_4_1_mirror,K_8_4,89,138,218,-9,0.4832753803122559,9
C_K_4_1_mirror__K_8_4_mirror,K_4_1_mirror,K_8_4_mirror,89,468,513,-44,0.20970388202546855,44
C_K_4_1_mirror__K_8_5,K_4_1_mirror,K_8_5,89,143,219,-13,0.7365956054103523,13
