composite_id,left_id,right_id,u1,u2,u12,delta,cosine,oppose_overlap
C_K_3_1__K_8_2,K_3_1,K_8_2,29,226,235,-20,-0.6315679107145312,20
C_K_3_1__K_8_2_mirror,K_3_1,K_8_2_mirror,29,93,117,-5,0.4061758038000848,5
C_K_3_1__K_8_3,K_3_1,K_8_3,29,342,360,-11,0.49269568830860855,11
C_K_3_1__K_8_3_mirror,K_3_1,K_8_3_mirror,29,267,277,-19,-0.6400611438202304,19
C_K_3_1__K_8_4,K_3_1,K_8_4,29,279,288,-20,-0.6391556857665042,20
C_K_3_1__K_8_4_mirror,K_3_1,K_8_4_mirror,29,318,340,-7,0.5021682230424451,7
C_K_3_1__K_8_5,K_3_1,K_8_5,29,207,229,-7,0.41873287976391926,7
C_K_3_1__K_8_5_mirror,K_3_1,K_8_5_mirror,29,197,198,-28,-0.7546301308524472,28
C_K_3_1__K_8_6,K_3_1,K_8_6,29,215,237,-7,0.4352597673185289,7
C_K_3_1__K_8_6_mirror,K_3_1,K_8_6_mirror,29,236,240,-25,-0.7071769271895164,25
C_K_3_1__K_8_7,K_3_1,K_8_7,29,163,171,-21,-0.6122052914334946,21
C_K_3_1__K_8_7_mirror,K_3_1,K_8_7_mirror,29,128,156,-1,0.47990125556464824,1
C_K_3_1__K_8_8,K_3_1,K_8_8,29,164,170,-23,-0.5169878166439126,23
C_K_3_1__K_8_8_mirror,K_3_1,K_8_8_mirror,29,160,170,-19,-0.581714014328874,19
C_K_3_1__K_8_9,K_3_1,K_8_9,29,229,232,-26,-0.7345050568794046,26
C_K_3_1__K_8_9_mirror,K_3_1,K_8_9_mirror,29,304,326,-7,0.5000219168474913,7
C_K_3_1__K_8_10,K_3_1,K_8_10,29,233,246,-16,0.01682132276608557,16
C_K_3_1__K_8_10_mirror,K_3_1,K_8_10_mirror,29,136,162,-3,0.4819181113336101,3
C_K_3_1__K_8_11,K_3_1,K_8_11,29,217,224,-22,-0.6628720189837707,22
C_K_3_1__K_8_11_mirror,K_3_1,K_8_11_mirror,29,81,102,-8,0.39320889891599,8
C_K_3_1__K_8_12,K_3_1,K_8_12,29,211,235,-5,0.46641006125129575,5
C_K_3_1__K_8_12_mirror,K_3_1,K_8_12_mirror,29,291,301,-19,-0.6349385258045845,19
C_K_3_1__K_8_13,K_3_1,K_8_13,29,389,405,-13,0.3868914417909773,13
C_K_3_1__K_8_13_mirror,K_3_1,K_8_13_mirror,29,310,321,-18,-0.5754959841978056,18
C_K_3_1__K_8_14,K_3_1,K_8_14,29,344,360,-13,0.42643386498880853,13
C_K_3_1__K_8_14_mirror,K_3_1,K_8_14_mirror,29,460,471,-18,-0.5513016741926134,18
C_K_3_1__K_8_15,K_3_1,K_8_15,29,113,135,-7,0.4748843860524445,7
C_K_3_1__K_8_15_mirror,K_3_1,K_8_15_mirror,29,203,207,-25,-0.6994434990962697,25
C_K_3_1__K_8_16,K_3_1,K_8_16,29,190,190,-29,-0.8390068292054929,29
C_K_3_1__K_8_16_mirror,K_3_1,K_8_16_mirror,29,115,137,-7,0.5815691472322148,7
C_K_3_1__K_8_17,K_3_1,K_8_17,29,336,336,-29,-0.7298170579934942,29
C_K_3_1__K_8_17_mirror,K_3_1,K_8_17_mirror,29,155,181,-3,0.6021590759089935,3
C_K_3_1__K_8_18,K_3_1,K_8_18,29,323,343,-9,0.49593565544480406,9
C_K_3_1__K_8_18_mirror,K_3_1,K_8_18_mirror,29,465,476,-18,-0.5723518096075352,18
C_K_3_1__K_8_19,K_3_1,K_8_19,29,301,311,-19,-0.6287707296967876,19
C_K_3_1__K_8_19_mirror,K_3_1,K_8_19_mirror,29,232,257,-4,0.5007671074849828,4
C_K_3_1__K_8_20,K_3_1,K_8_20,29,336,336,-29,-0.7298170579934942,29
C_K_3_1__K_8_20_mirror,K_3_1,K_8_20_mirror,29,155,181,-3,0.6021590759089935,3
C_K_3_1__K_8_21,K_3_1,K_8_21,29,336,336,-29,-0.7298170579934942,29
C_K_3_1__K_8_21_mirror,K_3_1,K_8_21_mirror,29,159,187,-1,0.6113017290722808,1
C_K_3_1_mirror__K_3_1,K_3_1_mirror,K_3_1,14,97,97,-14,-0.9805633047544945,14
C_K_3_1_mirror__K_4_1,K_3_1_mirror,K_4_1,14,184,198,0,0.8480237843405457,0
C_K_3_1_mirror__K_4_1_mirror,K_3_1_mirror,K_4_1_mirror,14,136,150,0,0.8228807903872535,0
C_K_3_1_mirror__K_5_1,K_3_1_mirror,K_5_1,14,69,82,-1,0.7574536664291119,1
C_K_3_1_mirror__K_5_1_mirror,K_3_1_mirror,K_5_1_mirror,14,71,82,-3,0.6338176846862669,3
C_K_3_1_mirror__K_5_2,K_3_1_mirror,K_5_2,14,100,105,-9,-0.48921003976888455,9
C_K_3_1_mirror__K_5_2_mirror,K_3_1_mirror,K_5_2_mirror,14,88,102,0,0.8448623804928191,0
C_K_3_1_mirror__K_6_1,K_3_1_mirror,K_6_1,14,188,202,0,0.6655918305518043,0
C_K_3_1_mirror__K_6_1_mirror,K_3_1_mirror,K_6_1_mirror,14,110,115,-9,-0.47225137444141985,9
C_K_3_1_mirror__K_6_2,K_3_1_mirror,K_6_2,14,143,147,-10,-0.5112435983408198,10
C_K_3_1_mirror__K_6_2_mirror,K_3_1_mirror,K_6_2_mirror,14,199,201,-12,-0.6422731137747331,12
C_K_3_1_mirror__K_6_3,K_3_1_mirror,K_6_3,14,96,101,-9,-0.36406644819074563,9
C_K_3_1_mirror__K_6_3_mirror,K_3_1_mirror,K_6_3_mirror,14,156,159,-11,-0.6153846153846154,11
C_K_3_1_mirror__K_7_1,K_3_1_mirror,K_7_1,14,143,149,-8,-0.41144406299188935,8
C_K_3_1_mirror__K_7_1_mirror,K_3_1_mirror,K_7_1_mirror,14,201,215,0,0.6548942826128235,0
C_K_3_1_mirror__K_7_2,K_3_1_mirror,K_7_2,14,176,180,-10,-0.42826996905443865,10
C_K_3_1_mirror__K_7_2_mirror,K_3_1_mirror,K_7_2_mirror,14,51,54,-11,-0.5457249897910403,11
C_K_3_1_mirror__K_7_3,K_3_1_mirror,K_7_3,14,157,163,-8,-0.43089146288913693,8
C_K_3_1_mirror__K_7_3_mirror,K_3_1_mirror,K_7_3_mirror,14,175,189,0,0.6575774443137897,0
C_K_3_1_mirror__K_7_4,K_3_1_mirror,K_7_4,14,133,139,-8,0.022516647363688275,8
C_K_3_1_mirror__K_7_4_mirror,K_3_1_mirror,K_7_4_mirror,14,122,128,-8,-0.3567677167117256,8
C_K_3_1_mirror__K_7_5,K_3_1_mirror,K_7_5,14,128,132,-10,-0.41739953197369517,10
C_K_3_1_mirror__K_7_5_mirror,K_3_1_mirror,K_7_5_mirror,14,225,239,0,0.6677498491708125,0
C_K_3_1_mirror__K_7_6,K_3_1_mirror,K_7_6,14,396,401,-9,-0.4700337312953944,9
C_K_3_1_mirror__K_7_6_mirror,K_3_1_mirror,K_7_6_mirror,14,203,204,-13,-0.6534375903739578,13
C_K_3_1_mirror__K_7_7,K_3_1_mirror,K_7_7,14,250,264,0,0.6888208605582151,0
C_K_3_1_mirror__K_7_7_mirror,K_3_1_mirror,K_7_7_mirror,14,154,167,-1,0.6225477586767896,1
C_K_3_1_mirror__K_8_1,K_3_1_mirror,K_8_1,14,344,353,-5,0.48089937084412726,5
C_K_3_1_mirror__K_8_1_mirror,K_3_1_mirror,K_8_1_mirror,14,167,173,-8,-0.44974623722931806,8
C_K_3_1_mirror__K_8_2,K_3_1_mirror,K_8_2,14,226,238,-2,0.614126158821371,2
C_K_3_1_mirror__K_8_2_mirror,K_3_1_mirror,K_8_2_mirror,14,93,101,-6,-0.3930082003528101,6
C_K_3_1_mirror__K_8_3,K_3_1_mirror,K_8_3,14,342,347,-9,-0.48256515449750736,9
C_K_3_1_mirror__K_8_3_mirror,K_3_1_mirror,K_8_3_mirror,14,267,279,-2,0.6123032321557169,2
C_K_3_1_mirror__K_8_4,K_3_1_mirror,K_8_4,14,279,290,-3,0.6125171874850036,3
C_K_3_1_mirror__K_8_4_mirror,K_3_1_mirror,K_8_4_mirror,14,318,324,-8,-0.49635885569691496,8
C_K_3_1_mirror__K_8_5,K_3_1_mirror,K_8_5,14,207,211,-10,-0.4681486618918176,10
C_K_3_1_mirror__K_8_5_mirror,K_3_1_mirror,K_8_5_mirror,14,197,211,0,0.7353646875991257,0
C_K_3_1_mirror__K_8_6,K_3_1_mirror,K_8_6,14,215,220,-9,-0.4796712938055704,9
C_K_3_1_mirror__K_8_6_mirror,K_3_1_mirror,K_8_6_mirror,14,236,250,0,0.6880506608812339,0
C_K_3_1_mirror__K_8_7,K_3_1_mirror,K_8_7,14,163,175,-2,0.5936831187112237,2
C_K_3_1_mirror__K_8_7_mirror,K_3_1_mirror,K_8_7_mirror,14,128,132,-10,-0.4691704411932492,10
C_K_3_1_mirror__K_8_8,K_3_1_mirror,K_8_8,14,164,175,-3,0.5011762835055542,3
C_K_3_1_mirror__K_8_8_mirror,K_3_1_mirror,K_8_8_mirror,14,160,170,-4,0.5570195102972072,4
C_K_3_1_mirror__K_8_9,K_3_1_mirror,K_8_9,14,229,243,0,0.7088116330120716,0
C_K_3_1_mirror__K_8_9_mirror,K_3_1_mirror,K_8_9_mirror,14,304,309,-9,-0.49125522576306646,9
C_K_3_1_mirror__K_8_10,K_3_1_mirror,K_8_10,14,233,241,-6,0.0,6
C_K_3_1_mirror__K_8_10_mirror,K_3_1_mirror,K_8_10_mirror,14,136,139,-11,-0.4825062458499097,11
C_K_3_1_mirror__K_8_11,K_3_1_mirror,K_8_11,14,217,231,0,0.646029697971977,0
C_K_3_1_mirror__K_8_11_mirror,K_3_1_mirror,K_8_11_mirror,14,81,88,-7,-0.37685965894737866,7
C_K_3_1_mirror__K_8_12,K_3_1_mirror,K_8_12,14,211,217,-8,-0.45128975454440245,8
C_K_3_1_mirror__K_8_12_mirror,K_3_1_mirror,K_8_12_mirror,14,291,302,-3,0.610501432391321,3
C_K_3_1_mirror__K_8_13,K_3_1_mirror,K_8_13,14,389,395,-8,-0.38311303170955485,8
C_K_3_1_mirror__K_8_13_mirror,K_3_1_mirror,K_8_13_mirror,14,310,319,-5,0.5649410633813364,5
C_K_3_1_mirror__K_8_14,K_3_1_mirror,K_8_14,14,344,350,-8,-0.41636663903286725,8
C_K_3_1_mirror__K_8_14_mirror,K_3_1_mirror,K_8_14_mirror,14,460,469,-5,0.5347560130128086,5
C_K_3_1_mirror__K_8_15,K_3_1_mirror,K_8_15,14,113,118,-9,-0.47716202207408975,9
C_K_3_1_mirror__K_8_15_mirror,K_3_1_mirror,K_8_15_mirror,14,203,217,0,0.6759965385455566,0
C_K_3_1_mirror__K_8_16,K_3_1_mirror,K_8_16,14,190,204,0,0.833558608941217,0
C_K_3_1_mirror__K_8_16_mirror,K_3_1_mirror,K_8_16_mirror,14,115,119,-10,-0.5774836582457537,10
C_K_3_1_mirror__K_8_17,K_3_1_mirror,K_8_17,14,336,350,0,0.7057624428591994,0
C_K_3_1_mirror__K_8_17_mirror,K_3_1_mirror,K_8_17_mirror,14,155,158,-11,-0.5984705461912224,11
C_K_3_1_mirror__K_8_18,K_3_1_mirror,K_8_18,14,323,329,-8,-0.487098180834159,8
C_K_3_1_mirror__K_8_18_mirror,K_3_1_mirror,K_8_18_mirror,14,465,474,-5,0.5561792561931629,5
C_K_3_1_mirror__K_8_19,K_3_1_mirror,K_8_19,14,301,312,-3,0.6052248421333133,3
C_K_3_1_mirror__K_8_19_mirror,K_3_1_mirror,K_8_19_mirror,14,232,238,-8,-0.4943024699543744,8
C_K_3_1_mirror__K_8_20,K_3_1_mirror,K_8_20,14,336,350,0,0.7057624428591994,0
C_K_3_1_mirror__K_8_20_mirror,K_3_1_mirror,K_8_20_mirror,14,155,158,-11,-0.5984705461912224,11
C_K_3_1_mirror__K_8_21,K_3_1_mirror,K_8_21,14,336,350,0,0.7057624428591994,0
C_K_3_1_mirror__K_8_21_mirror,K_3_1_mirror,K_8_21_mirror,14,159,162,-11,-0.6110177656929028,11
C_K_4_1__K_3_1,K_4_1,K_3_1,259,97,259,-97,-0.9463299733471559,97
C_K_4_1__K_3_1_mirror,K_4_1,K_3_1_mirror,259,57,259,-57,-0.9454863763915621,57
C_K_4_1__K_4_1_mirror,K_4_1,K_4_1_mirror,259,136,395,0,0.9844888509263827,0
C_K_4_1__K_5_1,K_4_1,K_5_1,259,69,326,-2,0.9287976142863842,2
C_K_4_1__K_5_1_mirror,K_4_1,K_5_1_mirror,259,71,323,-7,0.8119078954692062,7
C_K_4_1__K_5_2,K_4_1,K_5_2,259,100,294,-65,-0.36454032252609525,65
C_K_4_1__K_5_2_mirror,K_4_1,K_5_2_mirror,259,88,347,0,0.9906808443031241,0
C_K_4_1__K_6_1,K_4_1,K_6_1,259,188,436,-11,0.7227037809439252,11
C_K_4_1__K_6_1_mirror,K_4_1,K_6_1_mirror,259,110,304,-65,-0.21063079045890007,65
C_K_4_1__K_6_2,K_4_1,K_6_2,259,143,320,-82,-0.32894972465709543,82
C_K_4_1__K_6_2_mirror,K_4_1,K_6_2_mirror,259,199,348,-110,-0.5185741662189469,110
C_K_4_1__K_6_3,K_4_1,K_6_3,259,96,303,-52,-0.08534645384635176,52
C_K_4_1__K_6_3_mirror,K_4_1,K_6_3_mirror,259,156,319,-96,-0.44121202074698046,96
C_K_4_1__K_7_1,K_4_1,K_7_1,259,143,346,-56,-0.23917933787840973,56
C_K_4_1__K_7_1_mirror,K_4_1,K_7_1_mirror,259,201,449,-11,0.7185391782716456,11
C_K_4_1__K_7_2,K_4_1,K_7_2,259,176,365,-70,-0.28675162166673757,70
C_K_4_1__K_7_2_mirror,K_4_1,K_7_2_mirror,259,51,276,-34,-0.3258077377375529,34
C_K_4_1__K_7_3,K_4_1,K_7_3,259,157,353,-63,-0.27586149928489534,63
C_K_4_1__K_7_3_mirror,K_4_1,K_7_3_mirror,259,175,424,-10,0.7283673619810018,10
C_K_4_1__K_7_4,K_4_1,K_7_4,259,133,341,-51,0.033381016375981176,51
C_K_4_1__K_7_4_mirror,K_4_1,K_7_4_mirror,259,122,331,-50,-0.2288707489594212,50
C_K_4_1__K_7_5,K_4_1,K_7_5,259,128,332,-55,-0.27596897480899335,55
C_K_4_1__K_7_5_mirror,K_4_1,K_7_5_mirror,259,225,472,-12,0.7312554417942894,12
C_K_4_1__K_7_6,K_4_1,K_7_6,259,396,512,-143,-0.41239440884330086,143
C_K_4_1__K_7_6_mirror,K_4_1,K_7_6_mirror,259,203,351,-111,-0.5409095726642562,111
C_K_4_1__K_7_7,K_4_1,K_7_7,259,250,497,-12,0.7123494284979661,12
C_K_4_1__K_7_7_mirror,K_4_1,K_7_7_mirror,259,154,400,-13,0.656197221483633,13
C_K_4_1__K_8_1,K_4_1,K_8_1,259,344,573,-30,0.5398325145738976,30
C_K_4_1__K_8_1_mirror,K_4_1,K_8_1_mirror,259,167,342,-84,-0.37134213914828873,84
C_K_4_1__K_8_2,K_4_1,K_8_2,259,226,477,-8,0.6690196564378664,8
C_K_4_1__K_8_2_mirror,K_4_1,K_8_2_mirror,259,93,304,-48,-0.2713817277960181,48
C_K_4_1__K_8_3,K_4_1,K_8_3,259,342,470,-131,-0.44212824705330817,131
C_K_4_1__K_8_3_mirror,K_4_1,K_8_3_mirror,259,267,516,-10,0.6864145991920411,10
C_K_4_1__K_8_4,K_4_1,K_8_4,259,279,527,-11,0.6875319482650045,11
C_K_4_1__K_8_4_mirror,K_4_1,K_8_4_mirror,259,318,453,-124,-0.4380843008738069,124
C_K_4_1__K_8_5,K_4_1,K_8_5,259,207,374,-92,-0.2546501359416751,92
C_K_4_1__K_8_5_mirror,K_4_1,K_8_5_mirror,259,197,451,-5,0.8153661491328021,5
C_K_4_1__K_8_6,K_4_1,K_8_6,259,215,378,-96,-0.27313721934408947,96
C_K_4_1__K_8_6_mirror,K_4_1,K_8_6_mirror,259,236,489,-6,0.7666590959914692,6
C_K_4_1__K_8_7,K_4_1,K_8_7,259,163,415,-7,0.6511628063691884,7
C_K_4_1__K_8_7_mirror,K_4_1,K_8_7_mirror,259,128,318,-69,-0.3638772895613239,69
C_K_4_1__K_8_8,K_4_1,K_8_8,259,164,400,-23,0.655511897827745,23
C_K_4_1__K_8_8_mirror,K_4_1,K_8_8_mirror,259,160,408,-11,0.6278802644854906,11
C_K_4_1__K_8_9,K_4_1,K_8_9,259,229,484,-4,0.7937420474918885,4
C_K_4_1__K_8_9_mirror,K_4_1,K_8_9_mirror,259,304,442,-121,-0.43518135433044886,121
C_K_4_1__K_8_10,K_4_1,K_8_10,259,233,421,-71,0.030216859765011615,71
C_K_4_1__K_8_10_mirror,K_4_1,K_8_10_mirror,259,136,325,-70,-0.3363753487906698,70
C_K_4_1__K_8_11,K_4_1,K_8_11,259,217,470,-6,0.7040177999967513,6
C_K_4_1__K_8_11_mirror,K_4_1,K_8_11_mirror,259,81,297,-43,-0.2226083086959225,43
C_K_4_1__K_8_12,K_4_1,K_8_12,259,211,380,-90,-0.3694087962537938,90
C_K_4_1__K_8_12_mirror,K_4_1,K_8_12_mirror,259,291,539,-11,0.6791793607088856,11
C_K_4_1__K_8_13,K_4_1,K_8_13,259,389,517,-131,-0.33576845688696855,131
C_K_4_1__K_8_13_mirror,K_4_1,K_8_13_mirror,259,310,546,-23,0.6043265608535138,23
C_K_4_1__K_8_14,K_4_1,K_8_14,259,344,489,-114,-0.3459780811758315,114
C_K_4_1__K_8_14_mirror,K_4_1,K_8_14_mirror,259,460,682,-37,0.5879714534911037,37
C_K_4_1__K_8_15,K_4_1,K_8_15,259,113,312,-60,-0.2948058009387958,60
C_K_4_1__K_8_15_mirror,K_4_1,K_8_15_mirror,259,203,456,-6,0.7738443998091071,6
C_K_4_1__K_8_16,K_4_1,K_8_16,259,190,449,0,0.9241036988350269,0
C_K_4_1__K_8_16_mirror,K_4_1,K_8_16_mirror,259,115,296,-78,-0.4048654561880615,78
C_K_4_1__K_8_17,K_4_1,K_8_17,259,336,589,-6,0.7921783152796499,6
C_K_4_1__K_8_17_mirror,K_4_1,K_8_17_mirror,259,155,325,-89,-0.45145093128899183,89
C_K_4_1__K_8_18,K_4_1,K_8_18,259,323,459,-123,-0.4259029916555288,123
C_K_4_1__K_8_18_mirror,K_4_1,K_8_18_mirror,259,465,692,-32,0.6082586792740008,32
C_K_4_1__K_8_19,K_4_1,K_8_19,259,301,547,-13,0.6710884718729314,13
C_K_4_1__K_8_19_mirror,K_4_1,K_8_19_mirror,259,232,383,-108,-0.4242497442490035,108
C_K_4_1__K_8_20,K_4_1,K_8_20,259,336,589,-6,0.7921783152796499,6
C_K_4_1__K_8_20_mirror,K_4_1,K_8_20_mirror,259,155,325,-89,-0.45145093128899183,89
C_K_4_1__K_8_21,K_4_1,K_8_21,259,336,589,-6,0.7921783152796499,6
C_K_4_1__K_8_21_mirror,K_4_1,K_8_21_mirror,259,159,326,-92,-0.46971962975048953,92
C_K_4_1_mirror__K_3_1,K_4_1_mirror,K_3_1,148,97,154,-91,-0.8992979032228057,91
C_K_4_1_mirror__K_3_1_mirror,K_4_1_mirror,K_3_1_mirror,148,57,148,-57,-0.8982179542617091,57
C_K_4_1_mirror__K_4_1,K_4_1_mirror,K_4_1,148,184,332,0,0.9995654322915124,0
C_K_4_1_mirror__K_5_1,K_4_1_mirror,K_5_1,148,69,215,-2,0.9467503992897237,2
C_K_4_1_mirror__K_5_1_mirror,K_4_1_mirror,K_5_1_mirror,148,71,213,-6,0.8370869973071315,6
C_K_4_1_mirror__K_5_2,K_4_1_mirror,K_5_2,148,100,202,-46,-0.3102078711775491,46
C_K_4_1_mirror__K_5_2_mirror,K_4_1_mirror,K_5_2_mirror,148,88,236,0,0.998373100801003,0
C_K_4_1_mirror__K_6_1,K_4_1_mirror,K_6_1,148,188,326,-10,0.7188844636388653,10
C_K_4_1_mirror__K_6_1_mirror,K_4_1_mirror,K_6_1_mirror,148,110,207,-51,-0.12787245076652815,51
C_K_4_1_mirror__K_6_2,K_4_1_mirror,K_6_2,148,143,241,-50,-0.26377342719004365,50
C_K_4_1_mirror__K_6_2_mirror,K_4_1_mirror,K_6_2_mirror,148,199,276,-71,-0.4627481701827749,71
C_K_4_1_mirror__K_6_3,K_4_1_mirror,K_6_3,148,96,199,-45,0.0,45
C_K_4_1_mirror__K_6_3_mirror,K_4_1_mirror,K_6_3_mirror,148,156,245,-59,-0.3733108574477153,59
C_K_4_1_mirror__K_7_1,K_4_1_mirror,K_7_1,148,143,249,-42,-0.1798869799942641,42
C_K_4_1_mirror__K_7_1_mirror,K_4_1_mirror,K_7_1_mirror,148,201,340,-9,0.7144147265664718,9
C_K_4_1_mirror__K_7_2,K_4_1_mirror,K_7_2,148,176,274,-50,-0.23540358357844102,50
C_K_4_1_mirror__K_7_2_mirror,K_4_1_mirror,K_7_2_mirror,148,51,171,-28,-0.24609517178509213,28
C_K_4_1_mirror__K_7_3,K_4_1_mirror,K_7_3,148,157,259,-46,-0.22062949775367358,46
C_K_4_1_mirror__K_7_3_mirror,K_4_1_mirror,K_7_3_mirror,148,175,315,-8,0.7274852344325612,8
C_K_4_1_mirror__K_7_4,K_4_1_mirror,K_7_4,148,133,230,-51,0.0463851962076788,51
C_K_4_1_mirror__K_7_4_mirror,K_4_1_mirror,K_7_4_mirror,148,122,234,-36,-0.1827953159604622,36
C_K_4_1_mirror__K_7_5,K_4_1_mirror,K_7_5,148,128,235,-41,-0.225038453979173,41
C_K_4_1_mirror__K_7_5_mirror,K_4_1_mirror,K_7_5_mirror,148,225,363,-10,0.7273551006914275,10
C_K_4_1_mirror__K_7_6,K_4_1_mirror,K_7_6,148,396,454,-90,-0.38015644944632104,90
C_K_4_1_mirror__K_7_6_mirror,K_4_1_mirror,K_7_6_mirror,148,203,268,-83,-0.48793858829225195,83
C_K_4_1_mirror__K_7_7,K_4_1_mirror,K_7_7,148,250,389,-9,0.6991606492071613,9
C_K_4_1_mirror__K_7_7_mirror,K_4_1_mirror,K_7_7_mirror,148,154,290,-12,0.6461792646813338,12
C_K_4_1_mirror__K_8_1,K_4_1_mirror,K_8_1,148,344,464,-28,0.5373991283129483,28
C_K_4_1_mirror__K_8_1_mirror,K_4_1_mirror,K_8_1_mirror,148,167,255,-60,-0.33027441175479644,60
C_K_4_1_mirror__K_8_2,K_4_1_mirror,K_8_2,148,226,368,-6,0.6609184919376805,6
C_K_4_1_mirror__K_8_2_mirror,K_4_1_mirror,K_8_2_mirror,148,93,205,-36,-0.2142144869670678,36
C_K_4_1_mirror__K_8_3,K_4_1_mirror,K_8_3,148,342,398,-92,-0.40985555340305063,92
C_K_4_1_mirror__K_8_3_mirror,K_4_1_mirror,K_8_3_mirror,148,267,407,-8,0.6830151131634516,8
C_K_4_1_mirror__K_8_4,K_4_1_mirror,K_8_4,148,279,418,-9,0.6845293569951878,9
C_K_4_1_mirror__K_8_4_mirror,K_4_1_mirror,K_8_4_mirror,148,318,380,-86,-0.4012202588012823,86
C_K_4_1_mirror__K_8_5,K_4_1_mirror,K_8_5,148,207,294,-61,-0.18816632024176316,61
C_K_4_1_mirror__K_8_5_mirror,K_4_1_mirror,K_8_5_mirror,148,197,341,-4,0.8111948994810982,4
C_K_4_1_mirror__K_8_6,K_4_1_mirror,K_8_6,148,215,303,-60,-0.20654775415489104,60
C_K_4_1_mirror__K_8_6_mirror,K_4_1_mirror,K_8_6_mirror,148,236,379,-5,0.7632696667461997,5
C_K_4_1_mirror__K_8_7,K_4_1_mirror,K_8_7,148,163,305,-6,0.6440242927992348,6
C_K_4_1_mirror__K_8_7_mirror,K_4_1_mirror,K_8_7_mirror,148,128,229,-47,-0.309870379722256,47
C_K_4_1_mirror__K_8_8,K_4_1_mirror,K_8_8,148,164,300,-12,0.6883821116180496,12
C_K_4_1_mirror__K_8_8_mirror,K_4_1_mirror,K_8_8_mirror,148,160,299,-9,0.6251541001993998,9
C_K_4_1_mirror__K_8_9,K_4_1_mirror,K_8_9,148,229,374,-3,0.791269419085793,3
C_K_4_1_mirror__K_8_9_mirror,K_4_1_mirror,K_8_9_mirror,148,304,369,-83,-0.3978960452826163,83
C_K_4_1_mirror__K_8_10,K_4_1_mirror,K_8_10,148,233,343,-38,0.04373790109452782,38
C_K_4_1_mirror__K_8_10_mirror,K_4_1_mirror,K_8_10_mirror,148,136,236,-48,-0.27358993067118853,48
C_K_4_1_mirror__K_8_11,K_4_1_mirror,K_8_11,148,217,361,-4,0.6960493290128346,4
C_K_4_1_mirror__K_8_11_mirror,K_4_1_mirror,K_8_11_mirror,148,81,197,-32,-0.15414656491956832,32
C_K_4_1_mirror__K_8_12,K_4_1_mirror,K_8_12,148,211,303,-56,-0.32205717003880213,56
