composite_id,left_id,right_id,u1,u2,u12,delta,cosine,oppose_overlap
C_K_3_1__K_8_3,K_3_1,K_8_3,29,149,174,-4,0.4695599936623219,4
C_K_3_1__K_8_3_mirror,K_3_1,K_8_3_mirror,29,229,240,-18,-0.6063063871764136,18
C_K_3_1__K_8_4,K_3_1,K_8_4,29,177,184,-22,-0.6792891475430978,22
C_K_3_1__K_8_4_mirror,K_3_1,K_8_4_mirror,29,101,127,-3,0.49067151282899685,3
C_K_3_1__K_8_5,K_3_1,K_8_5,29,157,178,-8,0.5286765145843534,8
C_K_3_1__K_8_5_mirror,K_3_1,K_8_5_mirror,29,192,193,-28,-0.7901138866752379,28
C_K_3_1__K_8_6,K_3_1,K_8_6,29,259,270,-18,-0.5744917994167443,18
C_K_3_1__K_8_6_mirror,K_3_1,K_8_6_mirror,29,135,160,-4,0.4176623820413343,4
C_K_3_1__K_8_7,K_3_1,K_8_7,29,200,206,-23,-0.6818423771075799,23
C_K_3_1__K_8_7_mirror,K_3_1,K_8_7_mirror,29,118,144,-3,0.48694975181251876,3
C_K_3_1__K_8_8,K_3_1,K_8_8,29,153,181,-1,0.517173813770839,1
C_K_3_1__K_8_8_mirror,K_3_1,K_8_8_mirror,29,245,253,-21,-0.6695028683824642,21
C_K_3_1__K_8_9,K_3_1,K_8_9,29,90,113,-6,0.533395072447198,6
C_K_3_1__K_8_9_mirror,K_3_1,K_8_9_mirror,29,174,175,-28,-0.7522949279730609,28
C_K_3_1__K_8_10,K_3_1,K_8_10,29,106,130,-5,0.5610654328780481,5
C_K_3_1__K_8_10_mirror,K_3_1,K_8_10_mirror,29,208,212,-25,-0.7073171983259132,25
C_K_3_1__K_8_11,K_3_1,K_8_11,29,112,131,-10,0.35027319758569025,10
C_K_3_1__K_8_11_mirror,K_3_1,K_8_11_mirror,29,73,94,-8,0.44947173393006096,8
C_K_3_1__K_8_12,K_3_1,K_8_12,29,105,127,-7,0.5192217172767798,7
C_K_3_1__K_8_12_mirror,K_3_1,K_8_12_mirror,29,182,183,-28,-0.657954940089596,28
C_K_3_1__K_8_13,K_3_1,K_8_13,29,375,391,-13,0.4555224947397061,13
C_K_3_1__K_8_13_mirror,K_3_1,K_8_13_mirror,29,494,505,-18,-0.5192709166137314,18
C_K_3_1__K_8_14,K_3_1,K_8_14,29,189,216,-2,0.5137595204412859,2
C_K_3_1__K_8_14_mirror,K_3_1,K_8_14_mirror,29,322,333,-18,-0.612254934805089,18
C_K_3_1__K_8_15,K_3_1,K_8_15,29,103,123,-9,0.4301778588773163,9
C_K_3_1__K_8_15_mirror,K_3_1,K_8_15_mirror,29,184,193,-20,-0.6484378316264519,20
C_K_3_1__K_8_16,K_3_1,K_8_16,29,163,163,-29,-0.7941718873931413,29
C_K_3_1__K_8_16_mirror,K_3_1,K_8_16_mirror,29,89,109,-9,0.5403812060030599,9
C_K_3_1__K_8_17,K_3_1,K_8_17,29,306,309,-26,-0.6943789195461916,26
C_K_3_1__K_8_17_mirror,K_3_1,K_8_17_mirror,29,190,218,-1,0.581465924103312,1
C_K_3_1__K_8_18,K_3_1,K_8_18,29,240,264,-5,0.5020319014747109,5
C_K_3_1__K_8_18_mirror,K_3_1,K_8_18_mirror,29,369,380,-18,-0.5806644243642057,18
C_K_3_1__K_8_19,K_3_1,K_8_19,29,223,231,-21,-0.6692176704392032,21
C_K_3_1__K_8_19_mirror,K_3_1,K_8_19_mirror,29,142,170,-1,0.5257862239968367,1
C_K_3_1__K_8_20,K_3_1,K_8_20,29,306,309,-26,-0.6943789195461916,26
C_K_3_1__K_8_20_mirror,K_3_1,K_8_20_mirror,29,190,218,-1,0.581465924103312,1
C_K_3_1__K_8_21,K_3_1,K_8_21,29,306,309,-26,-0.6943789195461916,26
C_K_3_1__K_8_21_mirror,K_3_1,K_8_21_mirror,29,190,218,-1,0.581465924103312,1
C_K_3_1_mirror__K_3_1,K_3_1_mirror,K_3_1,42,42,84,0,1.0,0
C_K_3_1_mirror__K_4_1,K_3_1_mirror,K_4_1,42,156,198,0,0.9223207340483138,0
C_K_3_1_mirror__K_4_1_mirror,K_3_1_mirror,K_4_1_mirror,42,89,100,-31,-0.730799287960095,31
C_K_3_1_mirror__K_5_1,K_3_1_mirror,K_5_1,42,51,66,-27,-0.6618171923596778,27
C_K_3_1_mirror__K_5_1_mirror,K_3_1_mirror,K_5_1_mirror,42,51,66,-27,-0.6618171923596778,27
C_K_3_1_mirror__K_5_2,K_3_1_mirror,K_5_2,42,170,175,-37,-0.7474704021541162,37
C_K_3_1_mirror__K_5_2_mirror,K_3_1_mirror,K_5_2_mirror,42,170,175,-37,-0.7474704021541162,37
C_K_3_1_mirror__K_6_1,K_3_1_mirror,K_6_1,42,226,267,-1,0.7737369961904514,1
C_K_3_1_mirror__K_6_1_mirror,K_3_1_mirror,K_6_1_mirror,42,164,178,-28,-0.6123534794723343,28
C_K_3_1_mirror__K_6_2,K_3_1_mirror,K_6_2,42,140,153,-29,-0.45110785131203196,29
C_K_3_1_mirror__K_6_2_mirror,K_3_1_mirror,K_6_2_mirror,42,193,229,-6,0.7167858058995732,6
C_K_3_1_mirror__K_6_3,K_3_1_mirror,K_6_3,42,90,105,-27,-0.39908851878167007,27
C_K_3_1_mirror__K_6_3_mirror,K_3_1_mirror,K_6_3_mirror,42,108,142,-8,0.5593499738511383,8
C_K_3_1_mirror__K_7_1,K_3_1_mirror,K_7_1,42,142,162,-22,0.022807552273433375,22
C_K_3_1_mirror__K_7_1_mirror,K_3_1_mirror,K_7_1_mirror,42,142,162,-22,0.022807552273433375,22
C_K_3_1_mirror__K_7_2,K_3_1_mirror,K_7_2,42,178,193,-27,-0.48701057191676567,27
C_K_3_1_mirror__K_7_2_mirror,K_3_1_mirror,K_7_2_mirror,42,178,193,-27,-0.48701057191676567,27
C_K_3_1_mirror__K_7_3,K_3_1_mirror,K_7_3,42,132,153,-21,-0.07180279955089706,21
C_K_3_1_mirror__K_7_3_mirror,K_3_1_mirror,K_7_3_mirror,42,132,153,-21,-0.07180279955089706,21
C_K_3_1_mirror__K_7_4,K_3_1_mirror,K_7_4,42,235,276,-1,0.787957384911329,1
C_K_3_1_mirror__K_7_4_mirror,K_3_1_mirror,K_7_4_mirror,42,235,276,-1,0.787957384911329,1
C_K_3_1_mirror__K_7_5,K_3_1_mirror,K_7_5,42,241,282,-1,0.7785576448650992,1
C_K_3_1_mirror__K_7_5_mirror,K_3_1_mirror,K_7_5_mirror,42,241,282,-1,0.7785576448650992,1
C_K_3_1_mirror__K_7_6,K_3_1_mirror,K_7_6,42,351,367,-26,-0.513987762668164,26
C_K_3_1_mirror__K_7_6_mirror,K_3_1_mirror,K_7_6_mirror,42,351,367,-26,-0.513987762668164,26
C_K_3_1_mirror__K_7_7,K_3_1_mirror,K_7_7,42,288,329,-1,0.7510977995383811,1
C_K_3_1_mirror__K_7_7_mirror,K_3_1_mirror,K_7_7_mirror,42,288,329,-1,0.7510977995383811,1
C_K_3_1_mirror__K_8_1,K_3_1_mirror,K_8_1,42,451,477,-16,0.5912718371116478,16
C_K_3_1_mirror__K_8_1_mirror,K_3_1_mirror,K_8_1_mirror,42,336,352,-26,-0.5289529027823797,26
C_K_3_1_mirror__K_8_2,K_3_1_mirror,K_8_2,42,142,180,-4,0.6241587563714426,4
C_K_3_1_mirror__K_8_2_mirror,K_3_1_mirror,K_8_2_mirror,42,75,97,-20,-0.5007014105226406,20
C_K_3_1_mirror__K_8_3,K_3_1_mirror,K_8_3,42,149,167,-24,-0.48748586716123044,24
C_K_3_1_mirror__K_8_3_mirror,K_3_1_mirror,K_8_3_mirror,42,229,264,-7,0.6171227272516566,7
C_K_3_1_mirror__K_8_4,K_3_1_mirror,K_8_4,42,177,218,-1,0.6878545125731955,1
C_K_3_1_mirror__K_8_4_mirror,K_3_1_mirror,K_8_4_mirror,42,101,121,-22,-0.5071317506994458,22
C_K_3_1_mirror__K_8_5,K_3_1_mirror,K_8_5,42,157,172,-27,-0.5600668925408679,27
C_K_3_1_mirror__K_8_5_mirror,K_3_1_mirror,K_8_5_mirror,42,192,233,-1,0.812273922149654,1
C_K_3_1_mirror__K_8_6,K_3_1_mirror,K_8_6,42,259,288,-13,0.5858810451658318,13
C_K_3_1_mirror__K_8_6_mirror,K_3_1_mirror,K_8_6_mirror,42,135,157,-20,-0.43795212974345066,20
C_K_3_1_mirror__K_8_7,K_3_1_mirror,K_8_7,42,200,241,-1,0.6899820658969031,1
C_K_3_1_mirror__K_8_7_mirror,K_3_1_mirror,K_8_7_mirror,42,118,137,-23,-0.5032013132155347,23
C_K_3_1_mirror__K_8_8,K_3_1_mirror,K_8_8,42,153,166,-29,-0.5317788449412773,29
C_K_3_1_mirror__K_8_8_mirror,K_3_1_mirror,K_8_8_mirror,42,245,286,-1,0.6770549594428127,1
C_K_3_1_mirror__K_8_9,K_3_1_mirror,K_8_9,42,90,104,-28,-0.5396144511115737,28
C_K_3_1_mirror__K_8_9_mirror,K_3_1_mirror,K_8_9_mirror,42,174,215,-1,0.7530053420206274,1
C_K_3_1_mirror__K_8_10,K_3_1_mirror,K_8_10,42,106,120,-28,-0.5721402488031732,28
C_K_3_1_mirror__K_8_10_mirror,K_3_1_mirror,K_8_10_mirror,42,208,249,-1,0.7102527868487495,1
C_K_3_1_mirror__K_8_11,K_3_1_mirror,K_8_11,42,112,131,-23,-0.38432186688467823,23
C_K_3_1_mirror__K_8_11_mirror,K_3_1_mirror,K_8_11_mirror,42,73,93,-22,-0.4660313339129955,22
C_K_3_1_mirror__K_8_12,K_3_1_mirror,K_8_12,42,105,119,-28,-0.5137988302721921,28
C_K_3_1_mirror__K_8_12_mirror,K_3_1_mirror,K_8_12_mirror,42,182,221,-3,0.6198045581065322,3
C_K_3_1_mirror__K_8_13,K_3_1_mirror,K_8_13,42,375,393,-24,-0.47760914912613023,24
C_K_3_1_mirror__K_8_13_mirror,K_3_1_mirror,K_8_13_mirror,42,494,520,-16,0.5362628217269348,16
C_K_3_1_mirror__K_8_14,K_3_1_mirror,K_8_14,42,189,203,-28,-0.5288565345953851,28
C_K_3_1_mirror__K_8_14_mirror,K_3_1_mirror,K_8_14_mirror,42,322,356,-8,0.6197106437819913,8
C_K_3_1_mirror__K_8_15,K_3_1_mirror,K_8_15,42,103,121,-24,-0.4465043235679888,24
C_K_3_1_mirror__K_8_15_mirror,K_3_1_mirror,K_8_15_mirror,42,184,224,-2,0.6559285293288902,2
C_K_3_1_mirror__K_8_16,K_3_1_mirror,K_8_16,42,163,205,0,0.7896759515389625,0
C_K_3_1_mirror__K_8_16_mirror,K_3_1_mirror,K_8_16_mirror,42,89,103,-28,-0.5396443580933572,28
C_K_3_1_mirror__K_8_17,K_3_1_mirror,K_8_17,42,306,346,-2,0.7008854887541373,2
C_K_3_1_mirror__K_8_17_mirror,K_3_1_mirror,K_8_17_mirror,42,190,193,-39,-0.5946995411504467,39
C_K_3_1_mirror__K_8_18,K_3_1_mirror,K_8_18,42,240,256,-26,-0.5236979447479685,26
C_K_3_1_mirror__K_8_18_mirror,K_3_1_mirror,K_8_18_mirror,42,369,396,-15,0.595669380368551,15
C_K_3_1_mirror__K_8_19,K_3_1_mirror,K_8_19,42,223,263,-2,0.6803912367902722,2
C_K_3_1_mirror__K_8_19_mirror,K_3_1_mirror,K_8_19_mirror,42,142,155,-29,-0.5427910842156232,29
C_K_3_1_mirror__K_8_20,K_3_1_mirror,K_8_20,42,306,346,-2,0.7008854887541373,2
C_K_3_1_mirror__K_8_20_mirror,K_3_1_mirror,K_8_20_mirror,42,190,193,-39,-0.5946995411504467,39
C_K_3_1_mirror__K_8_21,K_3_1_mirror,K_8_21,42,306,346,-2,0.7008854887541373,2
C_K_3_1_mirror__K_8_21_mirror,K_3_1_mirror,K_8_21_mirror,42,190,193,-39,-0.5946995411504467,39
C_K_4_1__K_3_1,K_4_1,K_3_1,171,42,213,0,0.8605044607560561,0
C_K_4_1__K_3_1_mirror,K_4_1,K_3_1_mirror,171,42,213,0,0.8605044607560561,0
C_K_4_1__K_4_1_mirror,K_4_1,K_4_1_mirror,171,89,190,-70,-0.4722248516318278,70
C_K_4_1__K_5_1,K_4_1,K_5_1,171,51,183,-39,-0.41981599292870875,39
C_K_4_1__K_5_1_mirror,K_4_1,K_5_1_mirror,171,51,183,-39,-0.41981599292870875,39
C_K_4_1__K_5_2,K_4_1,K_5_2,171,170,255,-86,-0.566965851037868,86
C_K_4_1__K_5_2_mirror,K_4_1,K_5_2_mirror,171,170,255,-86,-0.566965851037868,86
C_K_4_1__K_6_1,K_4_1,K_6_1,171,226,388,-9,0.789005820412336,9
C_K_4_1__K_6_1_mirror,K_4_1,K_6_1_mirror,171,164,275,-60,-0.29968820394663415,60
C_K_4_1__K_6_2,K_4_1,K_6_2,171,140,242,-69,-0.13628201104173282,69
C_K_4_1__K_6_2_mirror,K_4_1,K_6_2_mirror,171,193,356,-8,0.9527362245823696,8
C_K_4_1__K_6_3,K_4_1,K_6_3,171,90,212,-49,-0.024504017682665215,49
C_K_4_1__K_6_3_mirror,K_4_1,K_6_3_mirror,171,108,269,-10,0.8669669203334099,10
C_K_4_1__K_7_1,K_4_1,K_7_1,171,142,257,-56,0.06851372442328443,56
C_K_4_1__K_7_1_mirror,K_4_1,K_7_1_mirror,171,142,257,-56,0.06851372442328443,56
C_K_4_1__K_7_2,K_4_1,K_7_2,171,178,285,-64,-0.30215044210181535,64
C_K_4_1__K_7_2_mirror,K_4_1,K_7_2_mirror,171,178,285,-64,-0.30215044210181535,64
C_K_4_1__K_7_3,K_4_1,K_7_3,171,132,245,-58,-0.009245768990021963,58
C_K_4_1__K_7_3_mirror,K_4_1,K_7_3_mirror,171,132,245,-58,-0.009245768990021963,58
C_K_4_1__K_7_4,K_4_1,K_7_4,171,235,400,-6,0.8005468990064675,6
C_K_4_1__K_7_4_mirror,K_4_1,K_7_4_mirror,171,235,400,-6,0.8005468990064675,6
C_K_4_1__K_7_5,K_4_1,K_7_5,171,241,405,-7,0.7902195604317949,7
C_K_4_1__K_7_5_mirror,K_4_1,K_7_5_mirror,171,241,405,-7,0.7902195604317949,7
C_K_4_1__K_7_6,K_4_1,K_7_6,171,351,417,-105,-0.3783872923098927,105
C_K_4_1__K_7_6_mirror,K_4_1,K_7_6_mirror,171,351,417,-105,-0.3783872923098927,105
C_K_4_1__K_7_7,K_4_1,K_7_7,171,288,445,-14,0.7482723454850778,14
C_K_4_1__K_7_7_mirror,K_4_1,K_7_7_mirror,171,288,445,-14,0.7482723454850778,14
C_K_4_1__K_8_1,K_4_1,K_8_1,171,451,592,-30,0.5948340631439551,30
C_K_4_1__K_8_1_mirror,K_4_1,K_8_1_mirror,171,336,406,-101,-0.39964011092134866,101
C_K_4_1__K_8_2,K_4_1,K_8_2,171,142,305,-8,0.6733196987248091,8
C_K_4_1__K_8_2_mirror,K_4_1,K_8_2_mirror,171,75,211,-35,-0.21749343893344544,35
C_K_4_1__K_8_3,K_4_1,K_8_3,171,149,262,-58,-0.31220433098940154,58
C_K_4_1__K_8_3_mirror,K_4_1,K_8_3_mirror,171,229,389,-11,0.641924778434606,11
C_K_4_1__K_8_4,K_4_1,K_8_4,171,177,343,-5,0.7354458883116499,5
C_K_4_1__K_8_4_mirror,K_4_1,K_8_4_mirror,171,101,227,-45,-0.26710451896030385,45
C_K_4_1__K_8_5,K_4_1,K_8_5,171,157,260,-68,-0.25640311544255945,68
C_K_4_1__K_8_5_mirror,K_4_1,K_8_5_mirror,171,192,358,-5,0.8259366671695978,5
C_K_4_1__K_8_6,K_4_1,K_8_6,171,259,413,-17,0.6352628739622328,17
C_K_4_1__K_8_6_mirror,K_4_1,K_8_6_mirror,171,135,262,-44,-0.19985574183021257,44
C_K_4_1__K_8_7,K_4_1,K_8_7,171,200,366,-5,0.7315987954980646,5
C_K_4_1__K_8_7_mirror,K_4_1,K_8_7_mirror,171,118,240,-49,-0.270617722090347,49
C_K_4_1__K_8_8,K_4_1,K_8_8,171,153,264,-60,-0.3389894014019425,60
C_K_4_1__K_8_8_mirror,K_4_1,K_8_8_mirror,171,245,411,-5,0.7191970479314246,5
C_K_4_1__K_8_9,K_4_1,K_8_9,171,90,216,-45,-0.24941061961399463,45
C_K_4_1__K_8_9_mirror,K_4_1,K_8_9_mirror,171,174,340,-5,0.8189841213736708,5
C_K_4_1__K_8_10,K_4_1,K_8_10,171,106,229,-48,-0.27074366512331205,48
C_K_4_1__K_8_10_mirror,K_4_1,K_8_10_mirror,171,208,374,-5,0.7791841796795245,5
C_K_4_1__K_8_11,K_4_1,K_8_11,171,112,234,-49,-0.05553420835983501,49
C_K_4_1__K_8_11_mirror,K_4_1,K_8_11_mirror,171,73,210,-34,-0.1280304761105257,34
C_K_4_1__K_8_12,K_4_1,K_8_12,171,105,226,-50,-0.22834440100775977,50
C_K_4_1__K_8_12_mirror,K_4_1,K_8_12_mirror,171,182,344,-9,0.834969516484888,9
C_K_4_1__K_8_13,K_4_1,K_8_13,171,375,447,-99,-0.3573960224852824,99
C_K_4_1__K_8_13_mirror,K_4_1,K_8_13_mirror,171,494,619,-46,0.5390351126087148,46
C_K_4_1__K_8_14,K_4_1,K_8_14,171,189,296,-64,-0.3279192989957701,64
C_K_4_1__K_8_14_mirror,K_4_1,K_8_14_mirror,171,322,481,-12,0.6657939938542855,12
C_K_4_1__K_8_15,K_4_1,K_8_15,171,103,234,-40,-0.1274112629970824,40
C_K_4_1__K_8_15_mirror,K_4_1,K_8_15_mirror,171,184,349,-6,0.713407141542477,6
C_K_4_1__K_8_16,K_4_1,K_8_16,171,163,330,-4,0.8700771855247803,4
C_K_4_1__K_8_16_mirror,K_4_1,K_8_16_mirror,171,89,212,-48,-0.22808746302743174,48
C_K_4_1__K_8_17,K_4_1,K_8_17,171,306,471,-6,0.7409828733276395,6
C_K_4_1__K_8_17_mirror,K_4_1,K_8_17_mirror,171,190,287,-74,-0.37694790482336504,74
C_K_4_1__K_8_18,K_4_1,K_8_18,171,240,333,-78,-0.346948255755983,78
C_K_4_1__K_8_18_mirror,K_4_1,K_8_18_mirror,171,369,516,-24,0.6145729842274286,24
C_K_4_1__K_8_19,K_4_1,K_8_19,171,223,388,-6,0.7009219589351707,6
C_K_4_1__K_8_19_mirror,K_4_1,K_8_19_mirror,171,142,254,-59,-0.3434823410402917,59
C_K_4_1__K_8_20,K_4_1,K_8_20,171,306,471,-6,0.7409828733276395,6
C_K_4_1__K_8_20_mirror,K_4_1,K_8_20_mirror,171,190,287,-74,-0.37694790482336504,74
C_K_4_1__K_8_21,K_4_1,K_8_21,171,306,471,-6,0.7409828733276395,6
C_K_4_1__K_8_21_mirror,K_4_1,K_8_21_mirror,171,190,287,-74,-0.37694790482336504,74
C_K_4_1_mirror__K_3_1,K_4_1_mirror,K_3_1,97,42,107,-32,-0.7928791644560307,32
C_K_4_1_mirror__K_3_1_mirror,K_4_1_mirror,K_3_1_mirror,97,42,107,-32,-0.7928791644560307,32
C_K_4_1_mirror__K_4_1,K_4_1_mirror,K_4_1,97,156,174,-79,-0.6294271217562099,79
C_K_4_1_mirror__K_5_1,K_4_1_mirror,K_5_1,97,51,147,-1,0.8247462821950766,1
C_K_4_1_mirror__K_5_1_mirror,K_4_1_mirror,K_5_1_mirror,97,51,147,-1,0.8247462821950766,1
C_K_4_1_mirror__K_5_2,K_4_1_mirror,K_5_2,97,170,256,-11,0.6909205276465228,11
C_K_4_1_mirror__K_5_2_mirror,K_4_1_mirror,K_5_2_mirror,97,170,256,-11,0.6909205276465228,11
C_K_4_1_mirror__K_6_1,K_4_1_mirror,K_6_1,97,226,252,-71,-0.47870898458150535,71
C_K_4_1_mirror__K_6_1_mirror,K_4_1_mirror,K_6_1_mirror,97,164,248,-13,0.743436649193734,13
C_K_4_1_mirror__K_6_2,K_4_1_mirror,K_6_2,97,140,234,-3,0.868229430141581,3
C_K_4_1_mirror__K_6_2_mirror,K_4_1_mirror,K_6_2_mirror,97,193,222,-68,-0.4700345798688832,68
C_K_4_1_mirror__K_6_3,K_4_1_mirror,K_6_3,97,90,180,-7,0.7695796241291706,7
C_K_4_1_mirror__K_6_3_mirror,K_4_1_mirror,K_6_3_mirror,97,108,170,-35,-0.2954205473749468,35
C_K_4_1_mirror__K_7_1,K_4_1_mirror,K_7_1,97,142,228,-11,0.3556543959736329,11
C_K_4_1_mirror__K_7_1_mirror,K_4_1_mirror,K_7_1_mirror,97,142,228,-11,0.3556543959736329,11
C_K_4_1_mirror__K_7_2,K_4_1_mirror,K_7_2,97,178,262,-13,0.3847165248202402,13
C_K_4_1_mirror__K_7_2_mirror,K_4_1_mirror,K_7_2_mirror,97,178,262,-13,0.3847165248202402,13
C_K_4_1_mirror__K_7_3,K_4_1_mirror,K_7_3,97,132,226,-3,0.43202141975904934,3
C_K_4_1_mirror__K_7_3_mirror,K_4_1_mirror,K_7_3_mirror,97,132,226,-3,0.43202141975904934,3
C_K_4_1_mirror__K_7_4,K_4_1_mirror,K_7_4,97,235,247,-85,-0.5677099796615065,85
C_K_4_1_mirror__K_7_4_mirror,K_4_1_mirror,K_7_4_mirror,97,235,247,-85,-0.5677099796615065,85
C_K_4_1_mirror__K_7_5,K_4_1_mirror,K_7_5,97,241,255,-83,-0.537383654112057,83
C_K_4_1_mirror__K_7_5_mirror,K_4_1_mirror,K_7_5_mirror,97,241,255,-83,-0.537383654112057,83
C_K_4_1_mirror__K_7_6,K_4_1_mirror,K_7_6,97,351,429,-19,0.33639417241820296,19
C_K_4_1_mirror__K_7_6_mirror,K_4_1_mirror,K_7_6_mirror,97,351,429,-19,0.33639417241820296,19
C_K_4_1_mirror__K_7_7,K_4_1_mirror,K_7_7,97,288,308,-77,-0.4719013549198026,77
C_K_4_1_mirror__K_7_7_mirror,K_4_1_mirror,K_7_7_mirror,97,288,308,-77,-0.4719013549198026,77
C_K_4_1_mirror__K_8_1,K_4_1_mirror,K_8_1,97,451,500,-48,-0.2840866858852383,48
C_K_4_1_mirror__K_8_1_mirror,K_4_1_mirror,K_8_1_mirror,97,336,416,-17,0.35510276857770817,17
C_K_4_1_mirror__K_8_2,K_4_1_mirror,K_8_2,97,142,198,-41,-0.3219513330916175,41
C_K_4_1_mirror__K_8_2_mirror,K_4_1_mirror,K_8_2_mirror,97,75,162,-10,0.5390044304564436,10
C_K_4_1_mirror__K_8_3,K_4_1_mirror,K_8_3,97,149,233,-13,0.38782439053300166,13
C_K_4_1_mirror__K_8_3_mirror,K_4_1_mirror,K_8_3_mirror,97,229,284,-42,-0.31339520717850766,42
C_K_4_1_mirror__K_8_4,K_4_1_mirror,K_8_4,97,177,230,-44,-0.3890938546544645,44
C_K_4_1_mirror__K_8_4_mirror,K_4_1_mirror,K_8_4_mirror,97,101,186,-12,0.5427031276879625,12
C_K_4_1_mirror__K_8_5,K_4_1_mirror,K_8_5,97,157,241,-13,0.782982300503147,13
C_K_4_1_mirror__K_8_5_mirror,K_4_1_mirror,K_8_5_mirror,97,192,208,-81,-0.613819750140269,81
C_K_4_1_mirror__K_8_6,K_4_1_mirror,K_8_6,97,259,314,-42,-0.25539603106927267,42
C_K_4_1_mirror__K_8_6_mirror,K_4_1_mirror,K_8_6_mirror,97,135,219,-13,0.4129890817106929,13
C_K_4_1_mirror__K_8_7,K_4_1_mirror,K_8_7,97,200,252,-45,-0.4013660442280952,45
C_K_4_1_mirror__K_8_7_mirror,K_4_1_mirror,K_8_7_mirror,97,118,203,-12,0.5279769404659481,12
C_K_4_1_mirror__K_8_8,K_4_1_mirror,K_8_8,97,153,240,-10,0.4965382142804435,10
C_K_4_1_mirror__K_8_8_mirror,K_4_1_mirror,K_8_8_mirror,97,245,298,-44,-0.3786173756890059,44
C_K_4_1_mirror__K_8_9,K_4_1_mirror,K_8_9,97,90,182,-5,0.723317381871274,5
C_K_4_1_mirror__K_8_9_mirror,K_4_1_mirror,K_8_9_mirror,97,174,219,-52,-0.4811307608559799,52
C_K_4_1_mirror__K_8_10,K_4_1_mirror,K_8_10,97,106,199,-4,0.6889282546159157,4
C_K_4_1_mirror__K_8_10_mirror,K_4_1_mirror,K_8_10_mirror,97,208,258,-47,-0.40238215345260286,47
C_K_4_1_mirror__K_8_11,K_4_1_mirror,K_8_11,97,112,196,-13,0.6720469913604173,13
C_K_4_1_mirror__K_8_11_mirror,K_4_1_mirror,K_8_11_mirror,97,73,162,-8,0.6204763769622662,8
C_K_4_1_mirror__K_8_12,K_4_1_mirror,K_8_12,97,105,197,-5,0.7272513606435995,5
