composite_id,left_id,right_id,u1,u2,u12,delta,cosine,oppose_overlap
C_K_3_1__K_8_5,K_3_1,K_8_5,129,122,242,-9,0.5967516501605249,9
C_K_3_1__K_8_5_mirror,K_3_1,K_8_5_mirror,129,138,244,-23,0.43237761440230815,23
C_K_3_1__K_8_6,K_3_1,K_8_6,129,133,254,-8,0.601894797528997,8
C_K_3_1__K_8_6_mirror,K_3_1,K_8_6_mirror,129,142,248,-23,0.4555756231647064,23
C_K_3_1__K_8_7,K_3_1,K_8_7,129,102,217,-14,0.4065100916589875,14
C_K_3_1__K_8_7_mirror,K_3_1,K_8_7_mirror,129,199,300,-28,0.34804039697167716,28
C_K_3_1__K_8_8,K_3_1,K_8_8,129,127,241,-15,0.39317437496791346,15
C_K_3_1__K_8_8_mirror,K_3_1,K_8_8_mirror,129,110,218,-21,0.4134567709951024,21
C_K_3_1__K_8_9,K_3_1,K_8_9,129,229,252,-106,-0.7868298283810896,106
C_K_3_1__K_8_9_mirror,K_3_1,K_8_9_mirror,129,324,437,-16,0.5039918591788288,16
C_K_3_1__K_8_10,K_3_1,K_8_10,129,112,211,-30,0.15638326791148768,30
C_K_3_1__K_8_10_mirror,K_3_1,K_8_10_mirror,129,221,325,-25,0.3587677794899649,25
C_K_3_1__K_8_11,K_3_1,K_8_11,129,97,216,-10,0.49629902056994857,10
C_K_3_1__K_8_11_mirror,K_3_1,K_8_11_mirror,129,180,303,-6,0.5037524546460215,6
C_K_3_1__K_8_12,K_3_1,K_8_12,129,249,364,-14,0.4901436523750649,14
C_K_3_1__K_8_12_mirror,K_3_1,K_8_12_mirror,129,289,333,-85,-0.669801628706835,85
C_K_3_1__K_8_13,K_3_1,K_8_13,129,412,500,-41,0.41801240002091017,41
C_K_3_1__K_8_13_mirror,K_3_1,K_8_13_mirror,129,286,333,-82,-0.625021896613136,82
C_K_3_1__K_8_14,K_3_1,K_8_14,129,380,478,-31,0.45310823286433083,31
C_K_3_1__K_8_14_mirror,K_3_1,K_8_14_mirror,129,452,500,-81,-0.5883603128244204,81
C_K_3_1__K_8_15,K_3_1,K_8_15,129,130,249,-10,0.4188072640771103,10
C_K_3_1__K_8_15_mirror,K_3_1,K_8_15_mirror,129,167,199,-97,-0.686667085820076,97
C_K_3_1__K_8_16,K_3_1,K_8_16,129,187,210,-106,-0.8531613373105653,106
C_K_3_1__K_8_16_mirror,K_3_1,K_8_16_mirror,129,116,231,-14,0.5661697150640289,14
C_K_3_1__K_8_17,K_3_1,K_8_17,129,323,349,-103,-0.7712461685060524,103
C_K_3_1__K_8_17_mirror,K_3_1,K_8_17_mirror,129,166,288,-7,0.601389164237659,7
C_K_3_1__K_8_18,K_3_1,K_8_18,129,366,472,-23,0.4804413508239733,23
C_K_3_1__K_8_18_mirror,K_3_1,K_8_18_mirror,129,424,472,-81,-0.6213816041700475,81
C_K_3_1__K_8_19,K_3_1,K_8_19,129,293,338,-84,-0.6694517959245634,84
C_K_3_1__K_8_19_mirror,K_3_1,K_8_19_mirror,129,243,360,-12,0.49942307715312567,12
C_K_3_1__K_8_20,K_3_1,K_8_20,129,323,349,-103,-0.7712461685060524,103
C_K_3_1__K_8_20_mirror,K_3_1,K_8_20_mirror,129,166,288,-7,0.601389164237659,7
C_K_3_1__K_8_21,K_3_1,K_8_21,129,330,357,-102,-0.7686280778293416,102
C_K_3_1__K_8_21_mirror,K_3_1,K_8_21_mirror,129,166,288,-7,0.601389164237659,7
C_K_3_1_mirror__K_3_1,K_3_1_mirror,K_3_1,97,129,226,0,0.9995536326038175,0
C_K_3_1_mirror__K_4_1,K_3_1_mirror,K_4_1,97,192,196,-93,-0.8796951005265907,93
C_K_3_1_mirror__K_4_1_mirror,K_3_1_mirror,K_4_1_mirror,97,109,186,-20,0.4972119888281709,20
C_K_3_1_mirror__K_5_1,K_3_1_mirror,K_5_1,97,76,165,-8,0.5023401123034458,8
C_K_3_1_mirror__K_5_1_mirror,K_3_1_mirror,K_5_1_mirror,97,49,140,-6,0.5413817854387505,6
C_K_3_1_mirror__K_5_2,K_3_1_mirror,K_5_2,97,120,210,-7,0.5546656426327939,7
C_K_3_1_mirror__K_5_2_mirror,K_3_1_mirror,K_5_2_mirror,97,154,239,-12,0.5331060767267899,12
C_K_3_1_mirror__K_6_1,K_3_1_mirror,K_6_1,97,118,191,-24,0.43138309911682227,24
C_K_3_1_mirror__K_6_1_mirror,K_3_1_mirror,K_6_1_mirror,97,175,255,-17,0.551089071436134,17
C_K_3_1_mirror__K_6_2,K_3_1_mirror,K_6_2,97,143,223,-17,0.5096671061575258,17
C_K_3_1_mirror__K_6_2_mirror,K_3_1_mirror,K_6_2_mirror,97,210,294,-13,0.6365134756709707,13
C_K_3_1_mirror__K_6_3,K_3_1_mirror,K_6_3,97,124,200,-21,0.4921358002355297,21
C_K_3_1_mirror__K_6_3_mirror,K_3_1_mirror,K_6_3_mirror,97,173,254,-16,0.6064643578197269,16
C_K_3_1_mirror__K_7_1,K_3_1_mirror,K_7_1,97,201,235,-63,-0.687360699302642,63
C_K_3_1_mirror__K_7_1_mirror,K_3_1_mirror,K_7_1_mirror,97,139,220,-16,0.3453971689686266,16
C_K_3_1_mirror__K_7_2,K_3_1_mirror,K_7_2,97,162,191,-68,-0.7387420830613105,68
C_K_3_1_mirror__K_7_2_mirror,K_3_1_mirror,K_7_2_mirror,97,254,323,-28,0.3502949612955885,28
C_K_3_1_mirror__K_7_3,K_3_1_mirror,K_7_3,97,188,218,-67,-0.7226419050500746,67
C_K_3_1_mirror__K_7_3_mirror,K_3_1_mirror,K_7_3_mirror,97,148,232,-13,0.35458449079557564,13
C_K_3_1_mirror__K_7_4,K_3_1_mirror,K_7_4,97,138,200,-35,-0.023862188160108763,35
C_K_3_1_mirror__K_7_4_mirror,K_3_1_mirror,K_7_4_mirror,97,138,217,-18,0.3128938181891656,18
C_K_3_1_mirror__K_7_5,K_3_1_mirror,K_7_5,97,101,132,-66,-0.7326787516938207,66
C_K_3_1_mirror__K_7_5_mirror,K_3_1_mirror,K_7_5_mirror,97,201,214,-84,-0.7464222348837465,84
C_K_3_1_mirror__K_7_6,K_3_1_mirror,K_7_6,97,257,346,-8,0.5522078717650061,8
C_K_3_1_mirror__K_7_6_mirror,K_3_1_mirror,K_7_6_mirror,97,270,355,-12,0.4869749102807699,12
C_K_3_1_mirror__K_7_7,K_3_1_mirror,K_7_7,97,273,308,-62,-0.6503071194961921,62
C_K_3_1_mirror__K_7_7_mirror,K_3_1_mirror,K_7_7_mirror,97,171,232,-36,-0.04393970745434397,36
C_K_3_1_mirror__K_8_1,K_3_1_mirror,K_8_1,97,282,318,-61,-0.6076990646160793,61
C_K_3_1_mirror__K_8_1_mirror,K_3_1_mirror,K_8_1_mirror,97,245,320,-22,0.42077146261843795,22
C_K_3_1_mirror__K_8_2,K_3_1_mirror,K_8_2,97,82,168,-11,0.4705696339020363,11
C_K_3_1_mirror__K_8_2_mirror,K_3_1_mirror,K_8_2_mirror,97,195,286,-6,0.49177607988925504,6
C_K_3_1_mirror__K_8_3,K_3_1_mirror,K_8_3,97,347,429,-15,0.5108526511211482,15
C_K_3_1_mirror__K_8_3_mirror,K_3_1_mirror,K_8_3_mirror,97,266,300,-63,-0.6638595151161394,63
C_K_3_1_mirror__K_8_4,K_3_1_mirror,K_8_4,97,272,305,-64,-0.6711393286961195,64
C_K_3_1_mirror__K_8_4_mirror,K_3_1_mirror,K_8_4_mirror,97,330,414,-13,0.5060842462629934,13
C_K_3_1_mirror__K_8_5,K_3_1_mirror,K_8_5,97,122,211,-8,0.6037760576133123,8
C_K_3_1_mirror__K_8_5_mirror,K_3_1_mirror,K_8_5_mirror,97,138,214,-21,0.43806180876313566,21
C_K_3_1_mirror__K_8_6,K_3_1_mirror,K_8_6,97,133,224,-6,0.6077533034698926,6
C_K_3_1_mirror__K_8_6_mirror,K_3_1_mirror,K_8_6_mirror,97,142,218,-21,0.4605150408224035,21
C_K_3_1_mirror__K_8_7,K_3_1_mirror,K_8_7,97,102,188,-11,0.4098140616355286,11
C_K_3_1_mirror__K_8_7_mirror,K_3_1_mirror,K_8_7_mirror,97,199,271,-25,0.3504441902132331,25
C_K_3_1_mirror__K_8_8,K_3_1_mirror,K_8_8,97,127,211,-13,0.398169832336947,13
C_K_3_1_mirror__K_8_8_mirror,K_3_1_mirror,K_8_8_mirror,97,110,189,-18,0.4164214813424133,18
C_K_3_1_mirror__K_8_9,K_3_1_mirror,K_8_9,97,229,241,-85,-0.7887645592678227,85
C_K_3_1_mirror__K_8_9_mirror,K_3_1_mirror,K_8_9_mirror,97,324,407,-14,0.5064454469062467,14
C_K_3_1_mirror__K_8_10,K_3_1_mirror,K_8_10,97,112,185,-24,0.14537814236669155,24
C_K_3_1_mirror__K_8_10_mirror,K_3_1_mirror,K_8_10_mirror,97,221,297,-21,0.3643911111361141,21
C_K_3_1_mirror__K_8_11,K_3_1_mirror,K_8_11,97,97,186,-8,0.501489791572007,8
C_K_3_1_mirror__K_8_11_mirror,K_3_1_mirror,K_8_11_mirror,97,180,273,-4,0.5076355899946137,4
C_K_3_1_mirror__K_8_12,K_3_1_mirror,K_8_12,97,249,334,-12,0.49251100295643596,12
C_K_3_1_mirror__K_8_12_mirror,K_3_1_mirror,K_8_12_mirror,97,289,321,-65,-0.6675973931689085,65
C_K_3_1_mirror__K_8_13,K_3_1_mirror,K_8_13,97,412,473,-36,0.42080424061460214,36
C_K_3_1_mirror__K_8_13_mirror,K_3_1_mirror,K_8_13_mirror,97,286,321,-62,-0.6257744292511946,62
C_K_3_1_mirror__K_8_14,K_3_1_mirror,K_8_14,97,380,448,-29,0.4560691548935534,29
C_K_3_1_mirror__K_8_14_mirror,K_3_1_mirror,K_8_14_mirror,97,452,488,-61,-0.5877088612024698,61
C_K_3_1_mirror__K_8_15,K_3_1_mirror,K_8_15,97,130,219,-8,0.422910033555201,8
C_K_3_1_mirror__K_8_15_mirror,K_3_1_mirror,K_8_15_mirror,97,167,184,-80,-0.67544666842429,80
C_K_3_1_mirror__K_8_16,K_3_1_mirror,K_8_16,97,187,198,-86,-0.8495855826173062,86
C_K_3_1_mirror__K_8_16_mirror,K_3_1_mirror,K_8_16_mirror,97,116,201,-12,0.5673469559605815,12
C_K_3_1_mirror__K_8_17,K_3_1_mirror,K_8_17,97,323,337,-83,-0.7678340176870134,83
C_K_3_1_mirror__K_8_17_mirror,K_3_1_mirror,K_8_17_mirror,97,166,258,-5,0.6023894844839891,5
C_K_3_1_mirror__K_8_18,K_3_1_mirror,K_8_18,97,366,442,-21,0.4839524650389246,21
C_K_3_1_mirror__K_8_18_mirror,K_3_1_mirror,K_8_18_mirror,97,424,460,-61,-0.6210064029531119,61
C_K_3_1_mirror__K_8_19,K_3_1_mirror,K_8_19,97,293,326,-64,-0.669323244723005,64
C_K_3_1_mirror__K_8_19_mirror,K_3_1_mirror,K_8_19_mirror,97,243,330,-10,0.5027712482381108,10
C_K_3_1_mirror__K_8_20,K_3_1_mirror,K_8_20,97,323,337,-83,-0.7678340176870134,83
C_K_3_1_mirror__K_8_20_mirror,K_3_1_mirror,K_8_20_mirror,97,166,258,-5,0.6023894844839891,5
C_K_3_1_mirror__K_8_21,K_3_1_mirror,K_8_21,97,330,345,-82,-0.7653661446260762,82
C_K_3_1_mirror__K_8_21_mirror,K_3_1_mirror,K_8_21_mirror,97,166,258,-5,0.6023894844839891,5
C_K_4_1__K_3_1,K_4_1,K_3_1,259,129,259,-129,-0.9496081859946818,129
C_K_4_1__K_3_1_mirror,K_4_1,K_3_1_mirror,259,97,259,-97,-0.9463299733471559,97
C_K_4_1__K_4_1_mirror,K_4_1,K_4_1_mirror,259,109,297,-71,-0.339575779767275,71
C_K_4_1__K_5_1,K_4_1,K_5_1,259,76,282,-53,-0.3796805334773001,53
C_K_4_1__K_5_1_mirror,K_4_1,K_5_1_mirror,259,49,271,-37,-0.39466448300632745,37
C_K_4_1__K_5_2,K_4_1,K_5_2,259,120,303,-76,-0.4352322171313196,76
C_K_4_1__K_5_2_mirror,K_4_1,K_5_2_mirror,259,154,326,-87,-0.4238698338369988,87
C_K_4_1__K_6_1,K_4_1,K_6_1,259,118,309,-68,-0.2215718261198124,68
C_K_4_1__K_6_1_mirror,K_4_1,K_6_1_mirror,259,175,339,-95,-0.3713524060591677,95
C_K_4_1__K_6_2,K_4_1,K_6_2,259,143,321,-81,-0.34916059352795514,81
C_K_4_1__K_6_2_mirror,K_4_1,K_6_2_mirror,259,210,358,-111,-0.5026445904605729,111
C_K_4_1__K_6_3,K_4_1,K_6_3,259,124,308,-75,-0.29187696630539495,75
C_K_4_1__K_6_3_mirror,K_4_1,K_6_3_mirror,259,173,334,-98,-0.4549625826318677,98
C_K_4_1__K_7_1,K_4_1,K_7_1,259,201,449,-11,0.7185391782716456,11
C_K_4_1__K_7_1_mirror,K_4_1,K_7_1_mirror,259,139,347,-51,-0.20086537199076365,51
C_K_4_1__K_7_2,K_4_1,K_7_2,259,162,413,-8,0.7871927698636061,8
C_K_4_1__K_7_2_mirror,K_4_1,K_7_2_mirror,259,254,420,-93,-0.27755267775714354,93
C_K_4_1__K_7_3,K_4_1,K_7_3,259,188,437,-10,0.7672290781000484,10
C_K_4_1__K_7_3_mirror,K_4_1,K_7_3_mirror,259,148,353,-54,-0.222368473376008,54
C_K_4_1__K_7_4,K_4_1,K_7_4,259,138,344,-53,0.051445615612153564,53
C_K_4_1__K_7_4_mirror,K_4_1,K_7_4_mirror,259,138,343,-54,-0.204783980255356,54
C_K_4_1__K_7_5,K_4_1,K_7_5,259,101,354,-6,0.7652735478894584,6
C_K_4_1__K_7_5_mirror,K_4_1,K_7_5_mirror,259,201,452,-8,0.7676332988019028,8
C_K_4_1__K_7_6,K_4_1,K_7_6,259,257,391,-125,-0.4747771014003993,125
C_K_4_1__K_7_6_mirror,K_4_1,K_7_6_mirror,259,270,410,-119,-0.40413667222864297,119
C_K_4_1__K_7_7,K_4_1,K_7_7,259,273,513,-19,0.6601789558958503,19
C_K_4_1__K_7_7_mirror,K_4_1,K_7_7_mirror,259,171,367,-63,0.04344014102604499,63
C_K_4_1__K_8_1,K_4_1,K_8_1,259,282,522,-19,0.6263269020443228,19
C_K_4_1__K_8_1_mirror,K_4_1,K_8_1_mirror,259,245,406,-98,-0.3413832179702636,98
C_K_4_1__K_8_2,K_4_1,K_8_2,259,82,292,-49,-0.27413390009689304,49
C_K_4_1__K_8_2_mirror,K_4_1,K_8_2_mirror,259,195,364,-90,-0.3880882559300341,90
C_K_4_1__K_8_3,K_4_1,K_8_3,259,347,473,-133,-0.4456355531364234,133
C_K_4_1__K_8_3_mirror,K_4_1,K_8_3_mirror,259,266,516,-9,0.6952330080569089,9
C_K_4_1__K_8_4,K_4_1,K_8_4,259,272,520,-11,0.7006036143876988,11
C_K_4_1__K_8_4_mirror,K_4_1,K_8_4_mirror,259,330,464,-125,-0.4283078766919491,125
C_K_4_1__K_8_5,K_4_1,K_8_5,259,122,304,-77,-0.42113163631831485,77
C_K_4_1__K_8_5_mirror,K_4_1,K_8_5_mirror,259,138,331,-66,-0.2251898390797416,66
C_K_4_1__K_8_6,K_4_1,K_8_6,259,133,311,-81,-0.4370129167809573,81
C_K_4_1__K_8_6_mirror,K_4_1,K_8_6_mirror,259,142,331,-70,-0.24791425858896948,70
C_K_4_1__K_8_7,K_4_1,K_8_7,259,102,308,-53,-0.28680642969656484,53
C_K_4_1__K_8_7_mirror,K_4_1,K_8_7_mirror,259,199,376,-82,-0.2659704948353608,82
C_K_4_1__K_8_8,K_4_1,K_8_8,259,127,323,-63,-0.28336002759926804,63
C_K_4_1__K_8_8_mirror,K_4_1,K_8_8_mirror,259,110,311,-58,-0.24133153835879187,58
C_K_4_1__K_8_9,K_4_1,K_8_9,259,229,483,-5,0.8280774325272263,5
C_K_4_1__K_8_9_mirror,K_4_1,K_8_9_mirror,259,324,456,-127,-0.4339781210258476,127
C_K_4_1__K_8_10,K_4_1,K_8_10,259,112,318,-53,-0.0866756081020369,53
C_K_4_1__K_8_10_mirror,K_4_1,K_8_10_mirror,259,221,398,-82,-0.23342257182905113,82
C_K_4_1__K_8_11,K_4_1,K_8_11,259,97,300,-56,-0.31971314526491434,56
C_K_4_1__K_8_11_mirror,K_4_1,K_8_11_mirror,259,180,353,-86,-0.38790465016507397,86
C_K_4_1__K_8_12,K_4_1,K_8_12,259,249,400,-108,-0.4175272839249864,108
C_K_4_1__K_8_12_mirror,K_4_1,K_8_12_mirror,259,289,540,-8,0.7082846519189296,8
C_K_4_1__K_8_13,K_4_1,K_8_13,259,412,535,-136,-0.35881595593683363,136
C_K_4_1__K_8_13_mirror,K_4_1,K_8_13_mirror,259,286,526,-19,0.6299621656951392,19
C_K_4_1__K_8_14,K_4_1,K_8_14,259,380,507,-132,-0.3849009929402563,132
C_K_4_1__K_8_14_mirror,K_4_1,K_8_14_mirror,259,452,681,-30,0.6137700400591127,30
C_K_4_1__K_8_15,K_4_1,K_8_15,259,130,329,-60,-0.2576185034068374,60
C_K_4_1__K_8_15_mirror,K_4_1,K_8_15_mirror,259,167,413,-13,0.8427521719774148,13
C_K_4_1__K_8_16,K_4_1,K_8_16,259,187,446,0,0.9236645937194154,0
C_K_4_1__K_8_16_mirror,K_4_1,K_8_16_mirror,259,116,299,-76,-0.39989673149357113,76
C_K_4_1__K_8_17,K_4_1,K_8_17,259,323,576,-6,0.8153595202279398,6
C_K_4_1__K_8_17_mirror,K_4_1,K_8_17_mirror,259,166,332,-93,-0.46410136474505825,93
C_K_4_1__K_8_18,K_4_1,K_8_18,259,366,497,-128,-0.40309287263653787,128
C_K_4_1__K_8_18_mirror,K_4_1,K_8_18_mirror,259,424,660,-23,0.6441035994379808,23
C_K_4_1__K_8_19,K_4_1,K_8_19,259,293,540,-12,0.69251768462164,12
C_K_4_1__K_8_19_mirror,K_4_1,K_8_19_mirror,259,243,394,-108,-0.41524883711696237,108
C_K_4_1__K_8_20,K_4_1,K_8_20,259,323,576,-6,0.8153595202279398,6
C_K_4_1__K_8_20_mirror,K_4_1,K_8_20_mirror,259,166,332,-93,-0.46410136474505825,93
C_K_4_1__K_8_21,K_4_1,K_8_21,259,330,583,-6,0.8143770717054906,6
C_K_4_1__K_8_21_mirror,K_4_1,K_8_21_mirror,259,166,332,-93,-0.46410136474505825,93
C_K_4_1_mirror__K_3_1,K_4_1_mirror,K_3_1,115,129,151,-93,-0.8884164123609984,93
C_K_4_1_mirror__K_3_1_mirror,K_4_1_mirror,K_3_1_mirror,115,97,131,-81,-0.8831958773111424,81
C_K_4_1_mirror__K_4_1,K_4_1_mirror,K_4_1,115,192,307,0,0.9994003261704383,0
C_K_4_1_mirror__K_5_1,K_4_1_mirror,K_5_1,115,76,157,-34,-0.31039825199686333,34
C_K_4_1_mirror__K_5_1_mirror,K_4_1_mirror,K_5_1_mirror,115,49,132,-32,-0.31533873868304435,32
C_K_4_1_mirror__K_5_2,K_4_1_mirror,K_5_2,115,120,193,-42,-0.3661592574381205,42
C_K_4_1_mirror__K_5_2_mirror,K_4_1_mirror,K_5_2_mirror,115,154,222,-47,-0.3592208904128828,47
C_K_4_1_mirror__K_6_1,K_4_1_mirror,K_6_1,115,118,194,-39,-0.11360890649786722,39
C_K_4_1_mirror__K_6_1_mirror,K_4_1_mirror,K_6_1_mirror,115,175,245,-45,-0.2715599808698125,45
C_K_4_1_mirror__K_6_2,K_4_1_mirror,K_6_2,115,143,219,-39,-0.260433068144254,39
C_K_4_1_mirror__K_6_2_mirror,K_4_1_mirror,K_6_2_mirror,115,210,265,-60,-0.4205199071163264,60
C_K_4_1_mirror__K_6_3,K_4_1_mirror,K_6_3,115,124,198,-41,-0.18654461774633302,41
C_K_4_1_mirror__K_6_3_mirror,K_4_1_mirror,K_6_3_mirror,115,173,238,-50,-0.36679568727100154,50
C_K_4_1_mirror__K_7_1,K_4_1_mirror,K_7_1,115,201,308,-8,0.7077195332801607,8
C_K_4_1_mirror__K_7_1_mirror,K_4_1_mirror,K_7_1_mirror,115,139,221,-33,-0.12586411409768963,33
C_K_4_1_mirror__K_7_2,K_4_1_mirror,K_7_2,115,162,271,-6,0.7824631255591207,6
C_K_4_1_mirror__K_7_2_mirror,K_4_1_mirror,K_7_2_mirror,115,254,306,-63,-0.2341370814453105,63
C_K_4_1_mirror__K_7_3,K_4_1_mirror,K_7_3,115,188,296,-7,0.761316239714733,7
C_K_4_1_mirror__K_7_3_mirror,K_4_1_mirror,K_7_3_mirror,115,148,229,-34,-0.15214943000957026,34
C_K_4_1_mirror__K_7_4,K_4_1_mirror,K_7_4,115,138,205,-48,0.05992978026764151,48
C_K_4_1_mirror__K_7_4_mirror,K_4_1_mirror,K_7_4_mirror,115,138,219,-34,-0.1468036762915393,34
C_K_4_1_mirror__K_7_5,K_4_1_mirror,K_7_5,115,101,211,-5,0.7532377133383321,5
C_K_4_1_mirror__K_7_5_mirror,K_4_1_mirror,K_7_5_mirror,115,201,309,-7,0.7503370998407642,7
C_K_4_1_mirror__K_7_6,K_4_1_mirror,K_7_6,115,257,300,-72,-0.4217544158277731,72
C_K_4_1_mirror__K_7_6_mirror,K_4_1_mirror,K_7_6_mirror,115,270,316,-69,-0.35061733646860843,69
C_K_4_1_mirror__K_7_7,K_4_1_mirror,K_7_7,115,273,376,-12,0.6414560082941428,12
C_K_4_1_mirror__K_7_7_mirror,K_4_1_mirror,K_7_7_mirror,115,171,244,-42,0.03875321085223346,42
C_K_4_1_mirror__K_8_1,K_4_1_mirror,K_8_1,115,282,381,-16,0.6134515828817168,16
C_K_4_1_mirror__K_8_1_mirror,K_4_1_mirror,K_8_1_mirror,115,245,305,-55,-0.29178622794017445,55
C_K_4_1_mirror__K_8_2,K_4_1_mirror,K_8_2,115,82,166,-31,-0.17105406136648704,31
C_K_4_1_mirror__K_8_2_mirror,K_4_1_mirror,K_8_2_mirror,115,195,261,-49,-0.3250901341232306,49
C_K_4_1_mirror__K_8_3,K_4_1_mirror,K_8_3,115,347,390,-72,-0.39962079541592965,72
C_K_4_1_mirror__K_8_3_mirror,K_4_1_mirror,K_8_3_mirror,115,266,375,-6,0.6856469957787902,6
C_K_4_1_mirror__K_8_4,K_4_1_mirror,K_8_4,115,272,379,-8,0.6897844323418911,8
C_K_4_1_mirror__K_8_4_mirror,K_4_1_mirror,K_8_4_mirror,115,330,376,-69,-0.3767358787190404,69
C_K_4_1_mirror__K_8_5,K_4_1_mirror,K_8_5,115,122,197,-40,-0.3196235789488943,40
C_K_4_1_mirror__K_8_5_mirror,K_4_1_mirror,K_8_5_mirror,115,138,214,-39,-0.11648944958268344,39
C_K_4_1_mirror__K_8_6,K_4_1_mirror,K_8_6,115,133,201,-47,-0.3408766168370206,47
C_K_4_1_mirror__K_8_6_mirror,K_4_1_mirror,K_8_6_mirror,115,142,215,-42,-0.13872585018654707,42
C_K_4_1_mirror__K_8_7,K_4_1_mirror,K_8_7,115,102,185,-32,-0.21884689433426582,32
C_K_4_1_mirror__K_8_7_mirror,K_4_1_mirror,K_8_7_mirror,115,199,271,-43,-0.21640734250914917,43
C_K_4_1_mirror__K_8_8,K_4_1_mirror,K_8_8,115,127,206,-36,-0.2187168019673746,36
C_K_4_1_mirror__K_8_8_mirror,K_4_1_mirror,K_8_8_mirror,115,110,190,-35,-0.15087373811092777,35
C_K_4_1_mirror__K_8_9,K_4_1_mirror,K_8_9,115,229,339,-5,0.8165745386821247,5
C_K_4_1_mirror__K_8_9_mirror,K_4_1_mirror,K_8_9_mirror,115,324,369,-70,-0.38469849231329023,70
C_K_4_1_mirror__K_8_10,K_4_1_mirror,K_8_10,115,112,181,-46,-0.05924968462480625,46
C_K_4_1_mirror__K_8_10_mirror,K_4_1_mirror,K_8_10_mirror,115,221,295,-41,-0.16287775956759204,41
C_K_4_1_mirror__K_8_11,K_4_1_mirror,K_8_11,115,97,177,-35,-0.22226573532782576,35
C_K_4_1_mirror__K_8_11_mirror,K_4_1_mirror,K_8_11_mirror,115,180,247,-48,-0.31732432457293547,48
C_K_4_1_mirror__K_8_12,K_4_1_mirror,K_8_12,115,249,299,-65,-0.36781974069134205,65
