file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
GCM32ED70E107ME36_DC0V_25degC_series.s2p,S22,0.8194472192352622,0.8063617643057107,1.596863668872207,passive,1e-07,6.0,GCM
GCM32ED70E227ME35_DC0V_25degC_series.s2p,S22,0.8202568977974594,0.807287825046447,1.5810988954602734,passive,1e-07,6.0,GCM
GCM32ED70E227ME36_DC0V_25degC_series.s2p,S22,0.8202568977974594,0.807287825046447,1.5810988954602734,passive,1e-07,6.0,GCM
GCM32EM8EA227ME08_DC0V_25degC_series.s2p,S22,0.8202568977974594,0.807287825046447,1.5810988954602734,passive,1e-07,6.0,GCM
GRM21BC80E107ME15_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1.6639230381290198,passive,1e-07,6.0,GRM
GRM21BC80G107ME15_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1.6639230381290198,passive,1e-07,6.0,GRM
GRM21BD70E107ME01_DC0V_25degC_series.s2p,S22,0.8197214878312302,0.8060902804785289,1.6629071648183726,passive,1e-07,6.0,GRM
GRM21BR60E107ME15_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1.6639230381290198,passive,1e-07,6.0,GRM
GRM21BR60G107ME11_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1.6639230381290198,passive,1e-07,6.0,GRM
GRM21BR60J107ME15_DC0V_25degC_series.s2p,S22,0.819945088281645,0.8063018330577194,1.6639230381290198,passive,1e-07,6.0,GRM
GRM31CC80E227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1.567171986866117,passive,1e-07,6.0,GRM
GRM31CC80G227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1.567171986866117,passive,1e-07,6.0,GRM
GRM31CD80G107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1.5947490135876028,passive,1e-07,6.0,GRM
GRM31CD80J107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1.5947490135876028,passive,1e-07,6.0,GRM
GRM31CR60E227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1.567171986866117,passive,1e-07,6.0,GRM
GRM31CR60G107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1.5947490135876028,passive,1e-07,6.0,GRM
GRM31CR60G227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1.567171986866117,passive,1e-07,6.0,GRM
GRM31CR60J107KEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1.5947490135876028,passive,1e-07,6.0,GRM
GRM31CR60J107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1.5947490135876028,passive,1e-07,6.0,GRM
GRM31CR60J227ME11_DC0V_25degC_series.s2p,S22,0.8200228232732242,0.8071716553009776,1.567171986866117,passive,1e-07,6.0,GRM
GRM31CR61A107MEA8_DC0V_25degC_series.s2p,S22,0.8197976091169007,0.8067238948320942,1.5947490135876028,passive,1e-07,6.0,GRM
GRM32EB30J107ME16_DC0V_20degC_series.s2p,S22,0.818197124065373,0.8047159878094894,1.647663608116829,passive,1e-07,6.0,GRM
GRM32EC70G107ME15_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRM
GRM32EC70J107ME15_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRM
GRM32EC80E227ME05_DC0V_25degC_series.s2p,S22,0.818970520894921,0.8061147988039435,1.569741738314275,passive,1e-07,6.0,GRM
GRM32EC80E337ME05_DC0V_25degC_series.s2p,S22,0.8189852056725633,0.8061437787279031,1.567968121489398,passive,1e-07,6.0,GRM
GRM32EC80G107KE20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRM
GRM32EC80G107ME20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRM
GRM32EC80G227ME05_DC0V_25degC_series.s2p,S22,0.818970520894921,0.8061147988039435,1.569741738314275,passive,1e-07,6.0,GRM
GRM32EC80J107ME20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRM
GRM32EC80J227ME01_DC0V_25degC_series.s2p,S22,0.819736383425111,0.8062755635386155,1.6420913062626366,passive,1e-07,6.0,GRM
GRM32ED70E227ME01_DC0V_25degC_series.s2p,S22,0.819736383425111,0.8062755635386155,1.6420913062626366,passive,1e-07,6.0,GRM
GRM32ED70G227ME01_DC0V_25degC_series.s2p,S22,0.819736383425111,0.8062755635386155,1.6420913062626366,passive,1e-07,6.0,GRM
GRM32EE70G107ME19_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRM
GRM32EE70J107ME15_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRM
GRM32ER60E337ME05_DC0V_25degC_series.s2p,S22,0.8189852056725633,0.8061437787279031,1.567968121489398,passive,1e-07,6.0,GRM
GRM32ER60G227ME05_DC0V_25degC_series.s2p,S22,0.818970520894921,0.8061147988039435,1.569741738314275,passive,1e-07,6.0,GRM
GRM32ER60G337ME05_DC0V_25degC_series.s2p,S22,0.8189852056725633,0.8061437787279031,1.567968121489398,passive,1e-07,6.0,GRM
GRM32ER60J107ME20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRM
GRM32ER60J227ME05_DC0V_25degC_series.s2p,S22,0.818970520894921,0.8061147988039435,1.569741738314275,passive,1e-07,6.0,GRM
GRM32ER61A107ME20_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRM
GRT32EC70G107ME13_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRT
GRT32EC70J107ME13_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRT
GRT32ER60J107ME13_DC0V_25degC_series.s2p,S22,0.8182756330504987,0.804797773873321,1.6471050380582373,passive,1e-07,6.0,GRT
KCM55WC71E107MH13_DC0V_25degC_series.s2p,S22,0.8381167573203626,0.8257204307760204,1.4790691674004808,passive,1e-07,3.0,KCM
KCM55WR71E686MH01_DC0V_25degC_series.s2p,S22,0.8344855353324592,0.8210412671526399,1.611084627663804,passive,1e-07,6.0,KCM
KRM55WC71E107MH13_DC0V_25degC_series.s2p,S22,0.8381167573203626,0.8257204307760204,1.4790691674004808,passive,1e-07,3.0,KRM
