file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
GRM32ER60G337ME05_DC0V_25degC_series.s2p,S21,0.0010479054822135,0.0010278386236515,1.9149492871828409,passive,1e-07,6.0,GRM
GRM32ER60J107ME20_DC0V_25degC_series.s2p,S21,0.0004289331736444,0.0004270127857532,0.4477126063432577,passive,1e-07,6.0,GRM
GRM32ER60J227ME05_DC0V_25degC_series.s2p,S21,0.0009715509449845,0.0009499519180624,2.2231491857026193,passive,1e-07,6.0,GRM
GRM32ER61A107ME20_DC0V_25degC_series.s2p,S21,0.0004289331736444,0.0004270127857532,0.4477126063432577,passive,1e-07,6.0,GRM
GRT32EC70G107ME13_DC0V_25degC_series.s2p,S21,0.0004289331736444,0.0004270127857532,0.4477126063432577,passive,1e-07,6.0,GRT
GRT32EC70J107ME13_DC0V_25degC_series.s2p,S21,0.0004289331736444,0.0004270127857532,0.4477126063432577,passive,1e-07,6.0,GRT
GRT32ER60J107ME13_DC0V_25degC_series.s2p,S21,0.0004289331736444,0.0004270127857532,0.4477126063432577,passive,1e-07,6.0,GRT
KCM55WC71E107MH13_DC0V_25degC_series.s2p,S21,0.0084617891867755,0.0082141873261926,2.9261171026327726,passive,1e-07,3.0,KCM
KCM55WR71E686MH01_DC0V_25degC_series.s2p,S21,0.0171964905804395,0.0164724457146025,4.210422251273418,passive,1e-07,6.0,KCM
KRM55WC71E107MH13_DC0V_25degC_series.s2p,S21,0.0084617891867755,0.0082141873261926,2.9261171026327726,passive,1e-07,3.0,KRM
