file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
RCER71E106K3M1H03A_DC0V_25degC_series.s2p,S11,0.941320372771295,0.9277418889088602,1.442493358818849,passive,1e-07,0.1,RCER
RCER71E226MWK1H03B_DC0V_25degC_series.s2p,S11,0.9706549782267522,0.9570807269319486,1.3984630583775322,passive,1e-07,0.1,RCER
RCER71E226MWM1H03A_DC0V_25degC_series.s2p,S11,0.9706549782267522,0.9570807269319486,1.3984630583775322,passive,1e-07,0.1,RCER
RCER71E335K2M1H03A_DC0V_25degC_series.s2p,S11,0.8702118390643306,0.8566485060794532,1.5586242769876597,passive,1e-07,0.1,RCER
RCER71E475K2A2H03B_DC0V_25degC_series.s2p,S11,0.8935541815959647,0.8799468776570578,1.522829193704073,passive,1e-07,0.1,RCER
RCER71E475K2DBH03A_DC0V_25degC_series.s2p,S11,0.8935541815959647,0.8799468776570578,1.522829193704073,passive,1e-07,0.1,RCER
RCER71E475K2K1H03B_DC0V_25degC_series.s2p,S11,0.89357009663984,0.8799964726547997,1.5190329260213815,passive,1e-07,0.1,RCER
RCER71E475K2M1H03A_DC0V_25degC_series.s2p,S11,0.89357009663984,0.8799964726547997,1.5190329260213815,passive,1e-07,0.1,RCER
RCER71H106MWK1H03B_DC0V_25degC_series.s2p,S11,0.9373893812724792,0.923799638371176,1.449743636188349,passive,1e-07,0.1,RCER
RCER71H106MWM1H03A_DC0V_25degC_series.s2p,S11,0.9373893812724792,0.923799638371176,1.449743636188349,passive,1e-07,0.1,RCER
RCER71H335K3A2H03B_DC0V_25degC_series.s2p,S11,0.8682068211848596,0.8546232409572223,1.5645558058504416,passive,1e-07,0.1,RCER
RCER71H335K3DBH03A_DC0V_25degC_series.s2p,S11,0.8682068211848596,0.8546232409572223,1.5645558058504416,passive,1e-07,0.1,RCER
RCER71H335K3K1H03B_DC0V_25degC_series.s2p,S11,0.8689876259428002,0.8554347139694675,1.5596208241318328,passive,1e-07,0.1,RCER
RCER71H335K3M1H03A_DC0V_25degC_series.s2p,S11,0.8689876259428002,0.8554347139694675,1.5596208241318328,passive,1e-07,0.1,RCER
RCER71H475K3A2H03B_DC0V_25degC_series.s2p,S11,0.8942858638323316,0.88068079503135,1.5213333175903083,passive,1e-07,0.1,RCER
RCER71H475K3DBH03A_DC0V_25degC_series.s2p,S11,0.8942858638323316,0.88068079503135,1.5213333175903083,passive,1e-07,0.1,RCER
RCER71H475K3K1H03B_DC0V_25degC_series.s2p,S11,0.8942831878681213,0.8807063493103712,1.5181811244954675,passive,1e-07,0.1,RCER
RCER71H475K3M1H03A_DC0V_25degC_series.s2p,S11,0.8942831878681213,0.8807063493103712,1.5181811244954675,passive,1e-07,0.1,RCER
RDEC71E106K2K1H03B_DC0V_25degC_series.s2p,S11,0.9398321668723328,0.92625716730758,1.444406782748156,passive,1e-07,0.1,RDEC
RDEC71E106K2M1H03A_DC0V_25degC_series.s2p,S11,0.9398321668723328,0.92625716730758,1.444406782748156,passive,1e-07,0.1,RDEC
RDEC71E106K2P1H03B_DC0V_25degC_series.s2p,S11,0.9398592579966084,0.926267040338046,1.4461971346152036,passive,1e-07,0.1,RDEC
RDEC71E106K2S1H03A_DC0V_25degC_series.s2p,S11,0.9398592579966084,0.926267040338046,1.4461971346152036,passive,1e-07,0.1,RDEC
RDEC71E226K3K1H03B_DC0V_25degC_series.s2p,S11,0.963350405883583,0.9497734659398308,1.4093459514660782,passive,1e-07,0.1,RDEC
RDEC71E226K3M1H03A_DC0V_25degC_series.s2p,S11,0.963350405883583,0.9497734659398308,1.4093459514660782,passive,1e-07,0.1,RDEC
RDEC71E226K3P1H03B_DC0V_25degC_series.s2p,S11,0.9633892957003172,0.9498006958797496,1.41049935692816,passive,1e-07,0.1,RDEC
RDEC71E226K3S1H03A_DC0V_25degC_series.s2p,S11,0.9633892957003172,0.9498006958797496,1.41049935692816,passive,1e-07,0.1,RDEC
RDEC71E475K2K1H03B_DC0V_25degC_series.s2p,S11,0.8933924255381457,0.8798196155953858,1.5192439016464847,passive,1e-07,0.1,RDEC
RDEC71E475K2M1H03A_DC0V_25degC_series.s2p,S11,0.8933924255381457,0.8798196155953858,1.5192439016464847,passive,1e-07,0.1,RDEC
RDEC71E475K2P1H03B_DC0V_25degC_series.s2p,S11,0.8934134441803103,0.8798233899510712,1.5211383170652537,passive,1e-07,0.1,RDEC
RDEC71E475K2S1H03A_DC0V_25degC_series.s2p,S11,0.8934134441803103,0.8798233899510712,1.5211383170652537,passive,1e-07,0.1,RDEC
RDEC71E476MWK1H03B_DC0V_25degC_series.s2p,S11,0.9820590974487732,0.9684825247217808,1.3824598501517766,passive,1e-07,0.1,RDEC
RDEC71E476MWM1H03A_DC0V_25degC_series.s2p,S11,0.9820590974487732,0.9684825247217808,1.3824598501517766,passive,1e-07,0.1,RDEC
RDEC71H106K3K1H03B_DC0V_25degC_series.s2p,S11,0.9392945443483728,0.9257155971935378,1.4456537873596795,passive,1e-07,0.1,RDEC
RDEC71H106K3M1H03A_DC0V_25degC_series.s2p,S11,0.9392945443483728,0.9257155971935378,1.4456537873596795,passive,1e-07,0.1,RDEC
RDEC71H106K3P1H03B_DC0V_25degC_series.s2p,S11,0.9393301715853318,0.9257395911091544,1.4468374259968968,passive,1e-07,0.1,RDEC
RDEC71H106K3S1H03A_DC0V_25degC_series.s2p,S11,0.9393301715853318,0.9257395911091544,1.4468374259968968,passive,1e-07,0.1,RDEC
RDEC71H226MWK1H03B_DC0V_25degC_series.s2p,S11,0.971959173773877,0.9584428963015524,1.3906219352654787,passive,1e-07,0.1,RDEC
RDEC71H226MWM1H03A_DC0V_25degC_series.s2p,S11,0.971959173773877,0.9584428963015524,1.3906219352654787,passive,1e-07,0.1,RDEC
RDEC71H475K2K1H03B_DC0V_25degC_series.s2p,S11,0.8935687582851066,0.8799942833540068,1.5191304312329958,passive,1e-07,0.1,RDEC
RDEC71H475K2M1H03A_DC0V_25degC_series.s2p,S11,0.8935687582851066,0.8799942833540068,1.5191304312329958,passive,1e-07,0.1,RDEC
RDEC71H475K2P1H03B_DC0V_25degC_series.s2p,S11,0.8935896809639013,0.879997990075132,1.521021468612773,passive,1e-07,0.1,RDEC
RDEC71H475K2S1H03A_DC0V_25degC_series.s2p,S11,0.8935896809639013,0.879997990075132,1.521021468612773,passive,1e-07,0.1,RDEC
RDEC72A475K3K1H03B_DC0V_25degC_series.s2p,S11,0.8922889127193874,0.8787120042936247,1.5215821055519938,passive,1e-07,0.1,RDEC
RDEC72A475K3M1H03A_DC0V_25degC_series.s2p,S11,0.8922889127193874,0.8787120042936247,1.5215821055519938,passive,1e-07,0.1,RDEC
RDEC72A475K3P1H03B_DC0V_25degC_series.s2p,S11,0.8923196107520986,0.8787310448414355,1.522836184134732,passive,1e-07,0.1,RDEC
RDEC72A475K3S1H03A_DC0V_25degC_series.s2p,S11,0.8923196107520986,0.8787310448414355,1.522836184134732,passive,1e-07,0.1,RDEC
RDEC72A475MWK1H03B_DC0V_25degC_series.s2p,S11,0.8883741587115423,0.8747914948653355,1.5289350453311876,passive,1e-07,0.1,RDEC
RDEC72A475MWM1H03A_DC0V_25degC_series.s2p,S11,0.8883741587115423,0.8747914948653355,1.5289350453311876,passive,1e-07,0.1,RDEC
RDER71H335K3K1H03B_DC0V_25degC_series.s2p,S11,0.8689876015848194,0.8554346896115277,1.559620867843741,passive,1e-07,0.1,RDER
RDER71H335K3M1H03A_DC0V_25degC_series.s2p,S11,0.8689876015848194,0.8554346896115277,1.559620867843741,passive,1e-07,0.1,RDER
RDER71H335K3P1H03B_DC0V_25degC_series.s2p,S11,0.8700850555773086,0.8565158102002571,1.559530909084308,passive,1e-07,0.1,RDER
RDER71H335K3S1H03A_DC0V_25degC_series.s2p,S11,0.8700850555773086,0.8565158102002571,1.559530909084308,passive,1e-07,0.1,RDER
RHEL81E106K3A2H03B_DC0V_25degC_series.s2p,S11,0.9413311132356637,0.9277244316928384,1.4454724115146431,passive,1e-07,0.1,RHEL
RHEL81E106K3DBH03A_DC0V_25degC_series.s2p,S11,0.9413311132356637,0.9277244316928384,1.4454724115146431,passive,1e-07,0.1,RHEL
RHEL81E106K3K1H03B_DC0V_25degC_series.s2p,S11,0.9413203981222386,0.927741914261745,1.4424933197644632,passive,1e-07,0.1,RHEL
RHEL81E106K3M1H03A_DC0V_25degC_series.s2p,S11,0.9413203981222386,0.927741914261745,1.4424933197644632,passive,1e-07,0.1,RHEL
RHEL81E226MWK1H03B_DC0V_25degC_series.s2p,S11,0.9706549782267522,0.9570807269319486,1.3984630583775322,passive,1e-07,0.1,RHEL
RHEL81E226MWM1H03A_DC0V_25degC_series.s2p,S11,0.9706549782267522,0.9570807269319486,1.3984630583775322,passive,1e-07,0.1,RHEL
RHEL81H106MWK1H03B_DC0V_25degC_series.s2p,S11,0.9374826330113026,0.9239210864057164,1.4465917690682883,passive,1e-07,0.1,RHEL
RHEL81H106MWM1H03A_DC0V_25degC_series.s2p,S11,0.9374826330113026,0.9239210864057164,1.4465917690682883,passive,1e-07,0.1,RHEL
RHEL81H335K3A2H03B_DC0V_25degC_series.s2p,S11,0.8710123772930634,0.8574257758561648,1.5598631880666396,passive,1e-07,0.1,RHEL
RHEL81H335K3DBH03A_DC0V_25degC_series.s2p,S11,0.8710123772930634,0.8574257758561648,1.5598631880666396,passive,1e-07,0.1,RHEL
RHEL81H335K3K1H03B_DC0V_25degC_series.s2p,S11,0.8689876015848194,0.8554346896115277,1.559620867843741,passive,1e-07,0.1,RHEL
RHEL81H335K3M1H03A_DC0V_25degC_series.s2p,S11,0.8689876015848194,0.8554346896115277,1.559620867843741,passive,1e-07,0.1,RHEL
RHEL81H475K3A2H03B_DC0V_25degC_series.s2p,S11,0.8942858638323316,0.88068079503135,1.5213333175903083,passive,1e-07,0.1,RHEL
RHEL81H475K3DBH03A_DC0V_25degC_series.s2p,S11,0.8942858638323316,0.88068079503135,1.5213333175903083,passive,1e-07,0.1,RHEL
RHEL81H475K3K1H03B_DC0V_25degC_series.s2p,S11,0.8942831878681213,0.8807063493103712,1.5181811244954675,passive,1e-07,0.1,RHEL
RHEL81H475K3M1H03A_DC0V_25degC_series.s2p,S11,0.8942831878681213,0.8807063493103712,1.5181811244954675,passive,1e-07,0.1,RHEL
