file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
LQG15HH10NH02_series.s2p,S11,0.443338806047957,0.3668316442158434,17.25704151958168,passive,0.05,20.0,LQG
LQG15HH10NJ02_series.s2p,S11,0.443338806047957,0.3668316442158434,17.25704151958168,passive,0.05,20.0,LQG
LQG15HH12NG02_series.s2p,S11,0.4636704088907306,0.3639903995093788,21.49803124590653,passive,0.05,20.0,LQG
LQG15HH12NH02_series.s2p,S11,0.4636704088907306,0.3639903995093788,21.49803124590653,passive,0.05,20.0,LQG
LQG15HH12NJ02_series.s2p,S11,0.4636704088907306,0.3639903995093788,21.49803124590653,passive,0.05,20.0,LQG
LQG15HH15NG02_series.s2p,S11,0.475071949246107,0.3653133210237487,23.103580078035463,passive,0.05,20.0,LQG
LQG15HH15NH02_series.s2p,S11,0.475071949246107,0.3653133210237487,23.103580078035463,passive,0.05,20.0,LQG
LQG15HH15NJ02_series.s2p,S11,0.475071949246107,0.3653133210237487,23.103580078035463,passive,0.05,20.0,LQG
LQG15HH18NG02_series.s2p,S11,0.4873848329175477,0.3672726336297197,24.644221809041746,passive,0.05,20.0,LQG
LQG15HH18NH02_series.s2p,S11,0.4873848329175477,0.3672726336297197,24.644221809041746,passive,0.05,20.0,LQG
LQG15HH18NJ02_series.s2p,S11,0.4873848329175477,0.3672726336297197,24.644221809041746,passive,0.05,20.0,LQG
LQG15HH1N0B02_series.s2p,S11,0.3759504955417443,0.3190277000826455,15.141034826160592,passive,0.05,20.0,LQG
LQG15HH1N0C02_series.s2p,S11,0.3759504955417443,0.3190277000826455,15.141034826160592,passive,0.05,20.0,LQG
LQG15HH1N0S02_series.s2p,S11,0.3759504955417443,0.3190277000826455,15.141034826160592,passive,0.05,20.0,LQG
LQG15HH1N1B02_series.s2p,S11,0.4033186972818832,0.3477681820490034,13.773354820209342,passive,0.05,20.0,LQG
LQG15HH1N1C02_series.s2p,S11,0.4033186972818832,0.3477681820490034,13.773354820209342,passive,0.05,20.0,LQG
LQG15HH1N1S02_series.s2p,S11,0.4033186972818832,0.3477681820490034,13.773354820209342,passive,0.05,20.0,LQG
LQG15HH1N2B02_series.s2p,S11,0.3688030298723379,0.2972418706070368,19.40362563997162,passive,0.05,20.0,LQG
LQG15HH1N2C02_series.s2p,S11,0.3688030298723379,0.2972418706070368,19.40362563997162,passive,0.05,20.0,LQG
LQG15HH1N2S02_series.s2p,S11,0.3688030298723379,0.2972418706070368,19.40362563997162,passive,0.05,20.0,LQG
LQG15HH1N3B02_series.s2p,S11,0.3557887491474122,0.2919815295788652,17.93401835258992,passive,0.05,20.0,LQG
LQG15HH1N3C02_series.s2p,S11,0.3557887491474122,0.2919815295788652,17.93401835258992,passive,0.05,20.0,LQG
LQG15HH1N3S02_series.s2p,S11,0.3557887491474122,0.2919815295788652,17.93401835258992,passive,0.05,20.0,LQG
LQP03TN0N6BZ2_series.s2p,S11,0.3056164605114642,0.2431075460732188,20.4533860295462,passive,0.05,20.0,LQP
LQP15MN10NG02_series.s2p,S11,0.3529179244007328,0.279415847810659,20.82696046534981,passive,0.05,20.0,LQP
LQP15MN12NG02_series.s2p,S11,0.3651379258678464,0.2828673889952725,22.53135898634366,passive,0.05,20.0,LQP
LQP15MN15NG02_series.s2p,S11,0.3848944214279001,0.2921814528592726,24.087896162453173,passive,0.05,20.0,LQP
LQP15MN18NG02_series.s2p,S11,0.4031815938869867,0.3015071522877016,25.218026601627255,passive,0.05,20.0,LQP
LQP15MN1N0B02_series.s2p,S11,0.2973975419981191,0.2393177239285344,19.52935376646524,passive,0.05,20.0,LQP
LQP15MN1N0W02_series.s2p,S11,0.2973975419981191,0.2393177239285344,19.52935376646524,passive,0.05,20.0,LQP
LQP15MN1N1B02_series.s2p,S11,0.2979379999359099,0.2389554693446044,19.7969143257971,passive,0.05,20.0,LQP
LQP15MN1N1W02_series.s2p,S11,0.2979379999359099,0.2389554693446044,19.7969143257971,passive,0.05,20.0,LQP
LQP15MN1N2B02_series.s2p,S11,0.3003043383343291,0.2378166698717775,20.808113798537267,passive,0.05,20.0,LQP
LQP15MN1N2W02_series.s2p,S11,0.3003043383343291,0.2378166698717775,20.808113798537267,passive,0.05,20.0,LQP
LQP15MN1N3B02_series.s2p,S11,0.2969603208742478,0.2373772891705289,20.064307422724724,passive,0.05,20.0,LQP
LQP15MN1N3W02_series.s2p,S11,0.2969603208742478,0.2373772891705289,20.064307422724724,passive,0.05,20.0,LQP
LQP15MN1N4W02_series.s2p,S11,0.2950696744737944,0.2370646129374242,19.65808978500152,passive,0.05,20.0,LQP
LQP15MN1N5B02_series.s2p,S11,0.2943813084783627,0.2367793267910448,19.56713284041662,passive,0.05,20.0,LQP
LQP15MN1N5W02_series.s2p,S11,0.2943813084783627,0.2367793267910448,19.56713284041662,passive,0.05,20.0,LQP
LQP15MN1N6B02_series.s2p,S11,0.2944225520089205,0.2358434451501361,19.896270329526093,passive,0.05,20.0,LQP
LQP15MN1N6W02_series.s2p,S11,0.2944225520089205,0.2358434451501361,19.896270329526093,passive,0.05,20.0,LQP
LQP15MN1N7W02_series.s2p,S11,0.2919526392040503,0.2357472377859716,19.25154763844964,passive,0.05,20.0,LQP
LQP15MN1N8B02_series.s2p,S11,0.2926841618643877,0.2371494759541625,18.9742709535327,passive,0.05,20.0,LQP
LQP15MN1N8W02_series.s2p,S11,0.2926841618643877,0.2371494759541625,18.9742709535327,passive,0.05,20.0,LQP
LQP15MN1N9W02_series.s2p,S11,0.2955027341092828,0.2377947825006148,19.528736944723622,passive,0.05,20.0,LQP
LQP15MN22NG02_series.s2p,S11,0.4231604345614553,0.3088089941059905,27.02318816124044,passive,0.05,20.0,LQP
LQP15MN27NG02_series.s2p,S11,0.4415670421621258,0.3154917391703529,28.551791903319415,passive,0.05,20.0,LQP
LQP15MN2N0B02_series.s2p,S11,0.2944488969080675,0.2392055757842016,18.76159894092384,passive,0.05,20.0,LQP
LQP15MN2N0W02_series.s2p,S11,0.2944488969080675,0.2392055757842016,18.76159894092384,passive,0.05,20.0,LQP
LQP15MN2N1W02_series.s2p,S11,0.2967466130605736,0.2420470081729882,18.433101669948886,passive,0.05,20.0,LQP
LQP15MN2N2B02_series.s2p,S11,0.296231125785749,0.2418100885098068,18.37114082174558,passive,0.05,20.0,LQP
LQP15MN2N2W02_series.s2p,S11,0.296231125785749,0.2418100885098068,18.37114082174558,passive,0.05,20.0,LQP
LQP15MN2N3W02_series.s2p,S11,0.2966327852697186,0.2423918256545388,18.285557871109972,passive,0.05,20.0,LQP
LQP15MN2N4B02_series.s2p,S11,0.2995234140054381,0.2457156941163915,17.964445306459286,passive,0.05,20.0,LQP
LQP15MN2N4W02_series.s2p,S11,0.2995234140054381,0.2457156941163915,17.964445306459286,passive,0.05,20.0,LQP
LQP15MN2N5W02_series.s2p,S11,0.3203672081019438,0.2680782828376014,16.321559742064377,passive,0.05,20.0,LQP
LQP15MN2N6W02_series.s2p,S11,0.3004774582601487,0.247059186984505,17.77779657247866,passive,0.05,20.0,LQP
LQP15MN2N7B02_series.s2p,S11,0.3002478034659345,0.2469135551144273,17.763410001951414,passive,0.05,20.0,LQP
LQP15MN2N7W02_series.s2p,S11,0.3002478034659345,0.2469135551144273,17.763410001951414,passive,0.05,20.0,LQP
LQP15MN2N8W02_series.s2p,S11,0.3023209483372416,0.2475310085568235,18.123103966748413,passive,0.05,20.0,LQP
LQP15MN2N9W02_series.s2p,S11,0.3016858878531152,0.248647208872822,17.580762347795535,passive,0.05,20.0,LQP
LQP15MN33NG02_series.s2p,S11,0.4181395120648661,0.3649264363554662,12.72615339474184,passive,0.05,20.0,LQP
LQP15MN3N0B02_series.s2p,S11,0.3018052796252033,0.2488624546429596,17.54204732534523,passive,0.05,20.0,LQP
LQP15MN3N0W02_series.s2p,S11,0.3018052796252033,0.2488624546429596,17.54204732534523,passive,0.05,20.0,LQP
LQP15MN3N1W02_series.s2p,S11,0.3020328791681861,0.2493036367074517,17.458113370290466,passive,0.05,20.0,LQP
LQP15MN3N2W02_series.s2p,S11,0.3092285759948011,0.2563012459470685,17.115924644888718,passive,0.05,20.0,LQP
LQP15MN3N3B02_series.s2p,S11,0.3114394161732993,0.258739701283909,16.92133755480253,passive,0.05,20.0,LQP
LQP15MN3N3W02_series.s2p,S11,0.3114394161732993,0.258739701283909,16.92133755480253,passive,0.05,20.0,LQP
LQP15MN3N4W02_series.s2p,S11,0.3131992872671416,0.2604730063012683,16.834738490608615,passive,0.05,20.0,LQP
LQP15MN3N5W02_series.s2p,S11,0.3155154211030467,0.2629688479687528,16.654201227499524,passive,0.05,20.0,LQP
LQP15MN3N6B02_series.s2p,S11,0.3166627566666238,0.264092728732101,16.601266434962394,passive,0.05,20.0,LQP
LQP15MN3N6W02_series.s2p,S11,0.3166627566666238,0.264092728732101,16.601266434962394,passive,0.05,20.0,LQP
LQP15MN3N7W02_series.s2p,S11,0.3169010223487744,0.2644101389013877,16.563810068626534,passive,0.05,20.0,LQP
LQP15MN3N8W02_series.s2p,S11,0.3209794065926002,0.2687058335704742,16.28564697562474,passive,0.05,20.0,LQP
LQP15MN3N9B02_series.s2p,S11,0.3154752209924863,0.2629667519162901,16.64424512042637,passive,0.05,20.0,LQP
LQP15MN3N9W02_series.s2p,S11,0.3154752209924863,0.2629667519162901,16.64424512042637,passive,0.05,20.0,LQP
LQP15MN4N3B02_series.s2p,S11,0.3216600870177776,0.2695201856859174,16.209627316608437,passive,0.05,20.0,LQP
LQP15MN4N7B02_series.s2p,S11,0.3230213794031321,0.2707326684103686,16.18738397111075,passive,0.05,20.0,LQP
LQP15MN5N1B02_series.s2p,S11,0.3227203272663664,0.2706716570662043,16.12810405872025,passive,0.05,20.0,LQP
LQP15MN5N6B02_series.s2p,S11,0.3233161657754894,0.2727482973589414,15.64037736723076,passive,0.05,20.0,LQP
LQP15MN6N2B02_series.s2p,S11,0.3247025248959624,0.2738485966399656,15.661697817807507,passive,0.05,20.0,LQP
LQP15MN6N8B02_series.s2p,S11,0.3262103938060905,0.2733928672566813,16.191245758038477,passive,0.05,20.0,LQP
LQP15MN7N5B02_series.s2p,S11,0.3287183669732003,0.2723395396607714,17.151103490674533,passive,0.05,20.0,LQP
LQP15MN8N2B02_series.s2p,S11,0.3298336320755358,0.2692685776076814,18.362304076372737,passive,0.05,20.0,LQP
LQP15MN9N1B02_series.s2p,S11,0.3335024848839101,0.2663788422883796,20.126879300133464,passive,0.05,20.0,LQP
LQW04CA90NK00_series.s2p,S11,0.4014551362919326,0.3641913188381839,9.282187244616797,passive,0.01,20.0,LQW
LQW18AN4N2B8Z_series.s2p,S11,0.2907695655571786,0.2366458854529544,18.613942625154472,passive,0.05,20.0,LQW
