file,Sij,baseline_test_MSE,ufrf_test_MSE,improvement_percent,device_type,freq_min_GHz,freq_max_GHz,family
RHEL81E106K3DBH03A_DC0V_25degC_series.s2p,S21,0.0046650283236644,0.004664590430152,0.0093867278398089,passive,1e-07,0.1,RHEL
RHEL81E106K3K1H03B_DC0V_25degC_series.s2p,S21,0.0046595189656134,0.0046587936285544,0.0155667798406993,passive,1e-07,0.1,RHEL
RHEL81E106K3M1H03A_DC0V_25degC_series.s2p,S21,0.0046595189656134,0.0046587936285544,0.0155667798406993,passive,1e-07,0.1,RHEL
RHEL81E226MWK1H03B_DC0V_25degC_series.s2p,S21,0.0021690499820573,0.0021538213949746,0.7020855770330158,passive,1e-07,0.1,RHEL
RHEL81E226MWM1H03A_DC0V_25degC_series.s2p,S21,0.0021690499820573,0.0021538213949746,0.7020855770330158,passive,1e-07,0.1,RHEL
RHEL81H106MWK1H03B_DC0V_25degC_series.s2p,S21,0.0050080495180791,0.0050110572204783,-0.0600573614214662,passive,1e-07,0.1,RHEL
RHEL81H106MWM1H03A_DC0V_25degC_series.s2p,S21,0.0050080495180791,0.0050110572204783,-0.0600573614214662,passive,1e-07,0.1,RHEL
RHEL81H335K3A2H03B_DC0V_25degC_series.s2p,S21,0.0104398687059747,0.0104600672423734,-0.1934750040211924,passive,1e-07,0.1,RHEL
RHEL81H335K3DBH03A_DC0V_25degC_series.s2p,S21,0.0104398687059747,0.0104600672423734,-0.1934750040211924,passive,1e-07,0.1,RHEL
RHEL81H335K3K1H03B_DC0V_25degC_series.s2p,S21,0.0106451312091084,0.0106648413449518,-0.1851563447768183,passive,1e-07,0.1,RHEL
RHEL81H335K3M1H03A_DC0V_25degC_series.s2p,S21,0.0106451312091084,0.0106648413449518,-0.1851563447768183,passive,1e-07,0.1,RHEL
RHEL81H475K3A2H03B_DC0V_25degC_series.s2p,S21,0.0083690786060714,0.008394597125664,-0.3049143256240437,passive,1e-07,0.1,RHEL
RHEL81H475K3DBH03A_DC0V_25degC_series.s2p,S21,0.0083690786060714,0.008394597125664,-0.3049143256240437,passive,1e-07,0.1,RHEL
RHEL81H475K3K1H03B_DC0V_25degC_series.s2p,S21,0.0083826984676905,0.0084084699525191,-0.3074366199374643,passive,1e-07,0.1,RHEL
RHEL81H475K3M1H03A_DC0V_25degC_series.s2p,S21,0.0083826984676905,0.0084084699525191,-0.3074366199374643,passive,1e-07,0.1,RHEL
